## [iView]
## Converted from:	C:\Users\iView X\Desktop\Results\speed-acc-novel-child-gaze-order1\SAN-080918-08-[4f07843d-2d37-4e05-a9f4-6ce2a472e2e7]\SAN-080918-08-eye_data.idf
## Date:	09.08.2018 13:35:34
## Version:	IDF Converter 3.0.20
## IDF Version:	9
## Sample Rate:	30
## Separator Type:	Unknown
## Trial Count:	1
## Uses Plane File:	False
## Number of Samples:	11321                                                                                                                                                                                                                                                           
## Reversed:	none
## [Run]
## Subject:	SAN-080918-08                                                                                                                                                                                                                                                   
## Description:	                                                                                                                                                                                                                                                                
## [Calibration]
## Calibration Area:	1920	1080
## [Geometry]
## Stimulus Dimension [mm]:	344	194
## Head Distance [mm]:	700
## [Hardware Setup]
## System ID:	RNX1044601-1524//SMI_REDn Scientific///Binoc
## Operating System :	6.2.9200
## iView X Version:	4.2.1.0
## [Filter Settings]
## Heuristic:	False
## Heuristic Stage:	0
## Bilateral:	True
## Gaze Cursor Filter:	False
## Saccade Length [px]:	0
## Filter Depth [ms]:	0
## Format:	LEFT, RIGHT, RAW, DIAMETER, CR, POR, QUALITY, PLANE, EYEPOSITION, GAZEVECTOR, MSG, FRAMECOUNTER
## 
Time	Type	Trial	L Raw X [px]	L Raw Y [px]	R Raw X [px]	R Raw Y [px]	L Dia X [px]	L Dia Y [px]	L Mapped Diameter [mm]	R Dia X [px]	R Dia Y [px]	R Mapped Diameter [mm]	L CR1 X [px]	L CR1 Y [px]	L CR2 X [px]	L CR2 Y [px]	R CR1 X [px]	R CR1 Y [px]	R CR2 X [px]	R CR2 Y [px]	L POR X [px]	L POR Y [px]	R POR X [px]	R POR Y [px]	Timing	L Validity	R Validity	Pupil Confidence	L Plane	R Plane	L EPOS X	L EPOS Y	L EPOS Z	R EPOS X	R EPOS Y	R EPOS Z	L GVEC X	L GVEC Y	L GVEC Z	R GVEC X	R GVEC Y	R GVEC Z	Frame	Aux1
730922037	SMP	1	1627.15	584.24	1354.08	574.96	26.62	26.62	4.65	27.86	27.86	4.84	1613.74	584.06	1623.75	583.89	1344.88	575.33	1355.20	575.28	306.92	1182.51	334.28	1172.94	0	1	1	2	-1	-1	-50.08	31.95	573.94	-1.19	33.48	573.09	-0.23	-0.06	-0.97	-0.15	-0.05	-0.99	 -1	
730955394	SMP	1	1626.75	584.37	1353.57	575.04	26.78	26.78	4.65	27.54	27.54	4.83	1613.24	584.05	1623.35	583.98	1344.53	575.43	1354.54	575.44	305.20	1182.79	334.42	1172.23	0	1	1	2	-1	-1	-49.99	31.93	573.83	-1.10	33.51	574.10	-0.23	-0.07	-0.97	-0.15	-0.04	-0.99	 -1	
730988706	SMP	1	1626.20	584.27	1352.94	575.17	26.66	26.66	4.64	27.68	27.68	4.81	1612.82	584.01	1622.79	583.87	1343.81	575.53	1354.02	575.55	304.53	1182.61	334.30	1171.33	0	1	1	2	-1	-1	-49.95	31.98	574.46	-0.98	33.45	573.40	-0.23	-0.07	-0.97	-0.15	-0.04	-0.99	 -1	
731022037	SMP	1	1625.92	584.18	1352.40	575.23	26.73	26.73	4.64	27.67	27.67	4.81	1612.38	584.03	1622.59	583.83	1343.42	575.61	1353.52	575.57	303.81	1181.69	334.68	1170.91	0	1	1	2	-1	-1	-49.85	31.96	573.98	-0.90	33.47	573.90	-0.23	-0.06	-0.97	-0.14	-0.04	-0.99	 -1	
731055373	SMP	1	1625.53	584.21	1352.05	575.40	26.75	26.75	4.64	27.65	27.65	4.80	1612.08	583.99	1622.23	583.95	1342.90	575.81	1353.15	575.85	303.72	1180.81	334.10	1169.89	0	1	1	2	-1	-1	-49.80	31.95	574.03	-0.82	33.39	573.16	-0.23	-0.06	-0.97	-0.15	-0.04	-0.99	 -1	
731088717	SMP	1	1625.18	584.42	1351.74	575.78	26.65	26.65	4.63	27.71	27.71	4.79	1611.76	584.23	1621.81	584.13	1342.62	576.15	1352.64	576.15	303.38	1179.95	333.13	1169.04	0	1	1	2	-1	-1	-49.75	31.93	574.25	-0.75	33.38	574.04	-0.23	-0.06	-0.97	-0.15	-0.04	-0.99	 -1	
731122031	SMP	1	1624.91	584.39	1351.34	575.90	26.74	26.74	4.63	27.66	27.66	4.79	1611.43	584.26	1621.56	584.23	1342.13	576.29	1352.41	576.33	303.36	1178.21	332.84	1168.29	0	1	1	2	-1	-1	-49.69	31.91	574.12	-0.68	33.29	573.08	-0.23	-0.06	-0.97	-0.15	-0.04	-0.99	 -1	
731155365	SMP	1	1624.65	584.48	1351.05	576.03	26.84	26.84	4.63	27.76	27.76	4.79	1611.19	584.28	1621.37	584.30	1341.82	576.43	1352.02	576.40	303.84	1177.10	331.32	1168.66	0	1	1	2	-1	-1	-49.62	31.88	573.80	-0.62	33.28	573.18	-0.23	-0.06	-0.97	-0.15	-0.04	-0.99	 -1	
731188757	SMP	1	1624.42	584.60	1350.94	576.29	26.80	26.80	4.63	27.62	27.62	4.78	1610.94	584.45	1621.11	584.37	1341.72	576.58	1351.75	576.64	303.06	1176.74	329.19	1169.44	0	1	1	2	-1	-1	-49.57	31.86	573.74	-0.59	33.28	573.80	-0.23	-0.06	-0.97	-0.15	-0.05	-0.99	 -1	
731222028	SMP	1	1625.55	583.90	1351.94	575.40	26.77	26.77	4.63	27.64	27.64	4.78	1611.49	584.15	1621.55	584.12	1342.19	576.21	1352.40	576.26	292.21	1167.45	317.52	1161.49	0	1	1	2	-1	-1	-49.67	31.92	573.90	-0.69	33.32	573.35	-0.25	-0.05	-0.97	-0.17	-0.03	-0.98	 -1	
731255449	SMP	1	1633.56	577.29	1361.18	568.36	26.22	26.22	4.61	27.34	27.34	4.77	1614.46	581.23	1625.26	580.99	1347.95	572.82	1357.62	572.85	-147.24	778.72	-77.54	769.25	0	1	1	2	-1	-1	-49.83	32.18	568.78	-1.70	34.13	576.61	-0.42	0.09	-0.90	-0.31	0.11	-0.94	 -1	
731288693	SMP	1	1637.66	576.33	1365.44	567.06	26.10	26.10	4.59	27.26	27.26	4.76	0.00	0.00	1627.88	580.73	1350.97	572.09	1360.68	572.34	0.00	0.00	0.00	0.00	0	1	1	2	-1	-1	-50.82	32.53	573.78	-2.26	34.32	577.85	-0.47	0.11	-0.88	-0.35	0.14	-0.93	 -1	
731321993	SMP	1	1639.34	576.46	1367.09	567.12	25.85	25.85	4.57	27.00	27.00	4.75	0.00	0.00	1629.49	581.02	1352.57	572.24	1362.22	572.39	0.00	0.00	0.00	0.00	0	1	1	2	-1	-1	-51.24	32.55	575.05	-2.55	34.43	580.07	-0.47	0.12	-0.88	-0.36	0.14	-0.92	 -1	
731355332	SMP	1	1641.07	576.48	1369.01	567.04	25.86	25.86	4.56	27.14	27.14	4.75	0.00	0.00	1631.17	581.08	1354.47	572.10	1364.05	572.32	0.00	0.00	0.00	0.00	0	1	1	2	-1	-1	-51.62	32.59	575.91	-2.91	34.60	582.46	-0.47	0.12	-0.88	-0.36	0.14	-0.92	 -1	
731388670	SMP	1	1642.35	576.64	1370.61	566.78	25.82	25.82	4.55	27.13	27.13	4.75	0.00	0.00	1632.51	581.29	1356.01	571.94	1365.67	572.23	0.00	0.00	0.00	0.00	0	1	1	2	-1	-1	-52.30	32.80	580.29	-3.20	34.63	582.72	-0.46	0.12	-0.88	-0.36	0.14	-0.92	 -1	
731422000	SMP	1	1643.06	577.06	1371.58	566.99	25.95	25.95	4.55	27.18	27.18	4.75	0.00	0.00	1633.24	581.55	1356.95	572.10	1366.63	572.34	0.00	0.00	0.00	0.00	0	1	1	2	-1	-1	-52.24	32.65	578.47	-3.38	34.64	583.32	-0.47	0.12	-0.88	-0.36	0.14	-0.92	 -1	
731455321	SMP	1	1643.29	577.48	1371.97	567.36	25.83	25.83	4.58	27.24	27.24	4.76	0.00	0.00	1633.48	582.01	1357.20	572.55	1366.81	572.63	0.00	0.00	0.00	0.00	0	1	1	2	-1	-1	-55.35	34.41	611.34	-3.43	34.68	585.01	-0.48	0.13	-0.87	-0.37	0.14	-0.92	 -1	
731488655	SMP	1	1642.93	577.94	1371.63	567.67	26.00	26.00	4.62	27.24	27.24	4.76	0.00	0.00	1633.18	582.36	1356.92	572.82	1366.59	573.09	0.00	0.00	0.00	0.00	0	1	1	2	-1	-1	-54.87	34.09	606.83	-3.39	34.62	585.13	-0.47	0.12	-0.87	-0.37	0.14	-0.92	 -1	
731522015	SMP	1	1642.48	577.99	1371.14	567.93	26.01	26.01	4.64	27.22	27.22	4.77	0.00	0.00	1632.73	582.54	1356.46	573.07	1366.05	573.30	0.00	0.00	0.00	0.00	0	1	1	2	-1	-1	-54.34	33.79	602.11	-3.30	34.66	586.53	-0.47	0.13	-0.87	-0.37	0.14	-0.92	 -1	
731555349	SMP	1	1642.00	578.09	1370.67	568.22	26.12	26.12	4.66	27.21	27.21	4.77	0.00	0.00	1632.28	582.65	1355.94	573.45	1365.68	573.58	0.00	0.00	0.00	0.00	0	1	1	2	-1	-1	-54.62	33.99	606.03	-3.22	34.56	585.86	-0.47	0.13	-0.87	-0.37	0.14	-0.92	 -1	
731588660	SMP	1	1641.94	578.18	1370.33	568.35	26.02	26.02	4.67	27.36	27.36	4.78	0.00	0.00	1632.04	582.82	1355.70	573.68	1365.34	573.81	0.00	0.00	0.00	0.00	0	1	1	2	-1	-1	-54.41	33.86	604.35	-3.17	34.57	586.90	-0.48	0.13	-0.87	-0.36	0.15	-0.92	 -1	
731622050	SMP	1	1641.75	578.25	1370.17	568.42	26.19	26.19	4.66	27.44	27.44	4.79	0.00	0.00	1631.87	582.87	1355.47	573.68	1365.10	573.88	0.00	0.00	0.00	0.00	0	1	1	2	-1	-1	-52.59	32.77	585.09	-3.13	34.60	587.40	-0.47	0.12	-0.87	-0.37	0.15	-0.92	 -1	
731655320	SMP	1	1641.64	578.18	1370.09	568.38	26.16	26.16	4.70	27.53	27.53	4.80	0.00	0.00	1631.96	582.81	1355.41	573.63	1365.06	573.76	0.00	0.00	0.00	0.00	0	1	1	2	-1	-1	-55.81	34.70	619.30	-3.12	34.63	587.64	-0.47	0.13	-0.87	-0.37	0.15	-0.92	 -1	
731688652	SMP	1	1641.81	578.19	1370.26	568.18	26.31	26.31	4.71	27.43	27.43	4.81	0.00	0.00	1631.99	582.81	1355.53	573.53	1365.21	573.63	0.00	0.00	0.00	0.00	0	1	1	2	-1	-1	-53.58	33.37	595.57	-3.14	34.66	587.81	-0.48	0.13	-0.87	-0.37	0.15	-0.92	 -1	
731721968	SMP	1	1642.11	578.16	1370.50	568.28	26.21	26.21	4.74	27.66	27.66	4.82	0.00	0.00	1632.32	582.80	1355.79	573.62	1365.55	573.69	0.00	0.00	0.00	0.00	0	1	1	2	-1	-1	-56.03	34.80	620.93	-3.20	34.64	587.71	-0.48	0.13	-0.87	-0.37	0.15	-0.92	 -1	
731755291	SMP	1	1642.47	578.50	1370.85	568.44	26.27	26.27	4.74	27.69	27.69	4.84	0.00	0.00	1632.63	582.97	1356.08	573.74	1365.80	573.88	0.00	0.00	0.00	0.00	0	1	1	2	-1	-1	-53.91	33.47	597.79	-3.25	34.62	587.82	-0.48	0.12	-0.87	-0.37	0.15	-0.92	 -1	
731788626	SMP	1	1642.80	578.61	1371.29	568.50	26.51	26.51	4.77	27.79	27.79	4.85	0.00	0.00	1633.04	583.08	1356.52	573.77	1366.28	573.99	0.00	0.00	0.00	0.00	0	1	1	2	-1	-1	-55.27	34.20	611.38	-3.33	34.58	587.53	-0.48	0.13	-0.87	-0.37	0.15	-0.92	 -1	
731822003	SMP	1	1643.43	578.72	1371.77	568.41	26.37	26.37	4.78	27.89	27.89	4.86	0.00	0.00	1633.52	583.19	1356.97	573.76	1366.73	573.92	0.00	0.00	0.00	0.00	0	1	1	2	-1	-1	-55.29	34.15	610.71	-3.42	34.58	587.31	-0.48	0.13	-0.87	-0.37	0.15	-0.92	 -1	
731855349	SMP	1	1643.75	578.98	1372.27	568.63	26.52	26.52	4.78	27.91	27.91	4.87	0.00	0.00	1633.98	583.49	1357.62	573.90	1367.42	574.12	0.00	0.00	0.00	0.00	0	1	1	2	-1	-1	-53.68	33.09	592.82	-3.54	34.52	586.89	-0.48	0.12	-0.87	-0.36	0.15	-0.92	 -1	
731888611	SMP	1	1644.60	579.36	1372.97	569.06	26.47	26.47	4.78	27.98	27.98	4.88	0.00	0.00	1634.65	583.94	1358.27	574.26	1367.94	574.38	0.00	0.00	0.00	0.00	0	1	1	2	-1	-1	-54.40	33.35	599.03	-3.65	34.47	586.91	-0.48	0.13	-0.87	-0.37	0.14	-0.92	 -1	
731921977	SMP	1	1645.12	579.92	1373.55	569.26	26.44	26.44	4.77	28.14	28.14	4.90	0.00	0.00	1635.16	584.44	1358.78	574.61	1368.59	574.66	0.00	0.00	0.00	0.00	0	1	1	2	-1	-1	-54.13	33.04	595.11	-3.75	34.38	586.43	-0.48	0.12	-0.87	-0.37	0.15	-0.92	 -1	
731955346	SMP	1	1645.43	580.08	1374.08	569.45	26.63	26.63	4.77	28.09	28.09	4.90	0.00	0.00	1635.62	584.72	1359.26	574.67	1368.99	574.80	0.00	0.00	0.00	0.00	0	1	1	2	-1	-1	-54.26	33.01	595.56	-3.83	34.36	586.40	-0.48	0.13	-0.87	-0.37	0.15	-0.92	 -1	
731988608	SMP	1	1646.19	580.33	1374.64	569.45	26.69	26.69	4.78	28.07	28.07	4.91	0.00	0.00	1636.23	584.94	1359.84	574.73	1369.67	574.85	0.00	0.00	0.00	0.00	0	1	1	2	-1	-1	-54.46	33.02	596.38	-3.95	34.32	585.86	-0.48	0.13	-0.87	-0.37	0.15	-0.92	 -1	
732021945	SMP	1	1646.99	580.63	1375.49	569.46	26.54	26.54	4.77	28.16	28.16	4.92	0.00	0.00	1637.06	585.12	1360.70	574.76	1370.50	574.93	0.00	0.00	0.00	0.00	0	1	1	2	-1	-1	-54.22	32.76	592.34	-4.10	34.29	585.61	-0.48	0.12	-0.87	-0.37	0.15	-0.92	 -1	
732055274	SMP	1	1647.92	580.85	1376.18	569.58	26.64	26.64	4.77	28.15	28.15	4.92	0.00	0.00	1637.95	585.39	1361.44	574.81	1371.35	575.01	0.00	0.00	0.00	0.00	0	1	1	2	-1	-1	-54.39	32.71	592.32	-4.25	34.24	584.90	-0.48	0.12	-0.87	-0.36	0.15	-0.92	 -1	
732088612	SMP	1	1648.91	580.98	1377.20	569.42	26.65	26.65	4.76	28.28	28.28	4.93	0.00	0.00	1638.84	585.54	1362.39	574.73	1372.20	574.92	0.00	0.00	0.00	0.00	0	1	1	2	-1	-1	-54.41	32.60	590.83	-4.41	34.25	584.80	-0.48	0.12	-0.87	-0.37	0.15	-0.92	 -1	
732121913	SMP	1	1649.74	581.14	1377.99	569.40	26.71	26.71	4.75	28.19	28.19	4.93	0.00	0.00	1639.67	585.66	1363.22	574.69	1373.05	574.85	0.00	0.00	0.00	0.00	0	1	1	2	-1	-1	-53.65	32.06	581.52	-4.56	34.24	584.46	-0.49	0.12	-0.87	-0.36	0.15	-0.92	 -1	
732155250	SMP	1	1650.74	581.10	1379.14	569.46	26.80	26.80	4.75	28.27	28.27	4.94	0.00	0.00	1640.78	585.80	1364.27	574.67	1374.11	574.78	0.00	0.00	0.00	0.00	0	1	1	2	-1	-1	-54.68	32.49	589.78	-4.76	34.23	584.14	-0.48	0.13	-0.87	-0.37	0.14	-0.92	 -1	
732188576	SMP	1	1651.84	581.19	1380.30	569.32	26.53	26.53	4.79	28.37	28.37	4.95	0.00	0.00	1641.94	585.79	1365.37	574.44	1375.21	574.54	0.00	0.00	0.00	0.00	0	1	1	2	-1	-1	-58.03	34.28	622.16	-4.96	34.26	583.89	-0.48	0.13	-0.87	-0.37	0.14	-0.92	 -1	
732221918	SMP	1	1652.85	581.07	1381.22	569.00	26.58	26.58	4.78	28.15	28.15	4.94	0.00	0.00	1642.87	585.79	1366.34	574.13	1376.15	574.33	0.00	0.00	0.00	0.00	0	1	1	2	-1	-1	-54.97	32.43	588.70	-5.13	34.30	583.74	-0.48	0.13	-0.87	-0.37	0.14	-0.92	 -1	
732255256	SMP	1	1653.79	581.31	1382.00	568.92	26.65	26.65	4.77	28.25	28.25	4.94	0.00	0.00	1643.74	585.91	1367.08	574.06	1376.98	574.29	0.00	0.00	0.00	0.00	0	1	1	2	-1	-1	-54.98	32.33	587.21	-5.28	34.29	583.37	-0.48	0.12	-0.87	-0.37	0.14	-0.92	 -1	
732288571	SMP	1	1654.58	581.46	1382.70	568.89	26.74	26.74	4.75	28.36	28.36	4.95	0.00	0.00	1644.53	586.07	1367.78	574.07	1377.70	574.30	0.00	0.00	0.00	0.00	0	1	1	2	-1	-1	-54.48	31.94	580.68	-5.40	34.26	582.96	-0.48	0.12	-0.87	-0.36	0.14	-0.92	 -1	
732321911	SMP	1	1655.14	581.58	1383.27	568.94	26.78	26.78	4.75	28.25	28.25	4.95	0.00	0.00	1645.14	586.16	1368.35	574.08	1378.19	574.28	0.00	0.00	0.00	0.00	0	1	1	2	-1	-1	-54.92	32.10	583.89	-5.50	34.26	582.89	-0.48	0.12	-0.87	-0.37	0.14	-0.92	 -1	
732355244	SMP	1	1655.75	581.82	1383.61	569.12	26.63	26.63	4.72	28.41	28.41	4.95	0.00	0.00	1645.62	586.44	1368.73	574.33	1378.67	574.45	0.00	0.00	0.00	0.00	0	1	1	2	-1	-1	-53.61	31.27	569.80	-5.58	34.19	582.44	-0.48	0.12	-0.87	-0.36	0.14	-0.92	 -1	
732388575	SMP	1	1656.17	582.13	1384.03	569.45	26.65	26.65	4.70	28.40	28.40	4.95	0.00	0.00	1646.16	586.82	1369.17	574.72	1379.06	574.87	0.00	0.00	0.00	0.00	0	1	1	2	-1	-1	-54.37	31.56	576.35	-5.65	34.11	582.30	-0.48	0.12	-0.87	-0.36	0.15	-0.92	 -1	
732421905	SMP	1	1656.86	582.40	1384.69	569.67	26.57	26.57	4.72	28.44	28.44	4.96	0.00	0.00	1646.81	587.01	1369.77	574.87	1379.66	575.11	0.00	0.00	0.00	0.00	0	1	1	2	-1	-1	-57.06	32.95	602.30	-5.76	34.06	582.04	-0.48	0.13	-0.87	-0.36	0.15	-0.92	 -1	
732455248	SMP	1	1657.22	582.59	1385.13	569.72	26.65	26.65	4.70	28.27	28.27	4.95	0.00	0.00	1647.22	587.21	1370.13	574.93	1380.14	575.21	0.00	0.00	0.00	0.00	0	1	1	2	-1	-1	-54.38	31.39	574.51	-5.83	34.01	581.54	-0.47	0.12	-0.87	-0.36	0.15	-0.92	 -1	
732488573	SMP	1	1657.67	582.80	1385.64	569.79	26.68	26.68	4.70	28.35	28.35	4.95	0.00	0.00	1647.64	587.41	1370.69	574.97	1380.60	575.18	0.00	0.00	0.00	0.00	0	1	1	2	-1	-1	-55.21	31.76	581.95	-5.92	34.00	581.34	-0.47	0.12	-0.87	-0.36	0.14	-0.92	 -1	
732521888	SMP	1	1657.82	582.89	1385.81	569.96	26.80	26.80	4.70	28.59	28.59	4.96	0.00	0.00	1647.82	587.50	1370.84	575.04	1380.81	575.32	0.00	0.00	0.00	0.00	0	1	1	2	-1	-1	-55.08	31.65	580.26	-5.95	33.96	581.01	-0.47	0.12	-0.87	-0.36	0.14	-0.92	 -1	
732555221	SMP	1	1657.88	582.85	1385.90	570.00	26.76	26.76	4.75	28.56	28.56	4.96	0.00	0.00	1647.92	587.53	1370.92	575.03	1380.82	575.32	0.00	0.00	0.00	0.00	0	1	1	2	-1	-1	-58.92	33.77	619.23	-5.96	33.96	580.92	-0.48	0.14	-0.86	-0.37	0.14	-0.92	 -1	
732588567	SMP	1	1657.74	582.83	1385.78	569.83	26.60	26.60	4.75	28.50	28.50	4.97	0.00	0.00	1647.70	587.44	1370.79	574.95	1380.68	575.18	0.00	0.00	0.00	0.00	0	1	1	2	-1	-1	-56.32	32.36	592.99	-5.94	33.98	580.92	-0.47	0.13	-0.87	-0.37	0.14	-0.92	 -1	
732621862	SMP	1	1657.39	582.61	1385.33	569.63	26.66	26.66	4.74	28.34	28.34	4.96	0.00	0.00	1647.39	587.18	1370.35	574.87	1380.35	575.11	0.00	0.00	0.00	0.00	0	1	1	2	-1	-1	-54.94	31.68	579.72	-5.86	33.97	580.51	-0.47	0.12	-0.87	-0.36	0.15	-0.92	 -1	
732655194	SMP	1	1656.82	582.49	1384.82	569.77	26.71	26.71	4.72	28.57	28.57	4.96	0.00	0.00	1646.88	587.11	1369.89	574.93	1379.77	575.21	0.00	0.00	0.00	0.00	0	1	1	2	-1	-1	-54.66	31.59	577.86	-5.77	33.95	580.53	-0.47	0.12	-0.87	-0.36	0.14	-0.92	 -1	
732688549	SMP	1	1656.37	582.72	1384.24	570.02	26.73	26.73	4.77	28.49	28.49	4.96	0.00	0.00	1646.41	587.24	1369.34	575.12	1379.24	575.31	0.00	0.00	0.00	0.00	0	1	1	2	-1	-1	-58.71	33.88	620.16	-5.67	33.93	580.48	-0.48	0.13	-0.87	-0.36	0.14	-0.92	 -1	
732721861	SMP	1	1656.45	583.39	1384.51	570.84	26.69	26.69	4.82	28.32	28.32	4.96	0.00	0.00	1646.18	587.60	1369.33	575.69	1379.21	575.72	0.00	0.00	0.00	0.00	0	1	1	2	-1	-1	-59.06	34.02	624.08	-5.66	33.83	580.49	-0.50	0.12	-0.86	-0.37	0.13	-0.92	 -1	
732755204	SMP	1	1655.84	584.55	1384.00	571.79	26.59	26.59	4.81	28.47	28.47	4.96	0.00	0.00	1645.74	588.09	1368.92	576.07	1378.77	576.31	0.00	0.00	0.00	0.00	0	1	1	2	-1	-1	-56.03	32.28	593.86	-5.59	33.75	580.61	-0.48	0.09	-0.87	-0.37	0.11	-0.92	 -1	
732788530	SMP	1	1655.30	584.61	1383.55	571.92	26.87	26.87	4.82	28.70	28.70	4.97	0.00	0.00	1645.41	588.16	1368.57	576.19	1378.55	576.32	0.00	0.00	0.00	0.00	0	1	1	2	-1	-1	-56.77	32.72	602.25	-5.53	33.73	580.39	-0.48	0.09	-0.88	-0.36	0.11	-0.93	 -1	
732821862	SMP	1	1655.04	585.00	1383.26	572.26	26.75	26.75	4.80	28.37	28.37	4.96	0.00	0.00	1645.04	588.44	1368.25	576.44	1378.03	576.57	0.00	0.00	0.00	0.00	0	1	1	2	-1	-1	-55.00	31.72	584.74	-5.46	33.71	580.86	-0.47	0.08	-0.88	-0.37	0.10	-0.92	 -1	
732855194	SMP	1	1654.71	585.14	1382.76	572.43	26.80	26.80	4.83	28.54	28.54	4.97	0.00	0.00	1644.69	588.67	1367.78	576.76	1377.66	576.78	0.00	0.00	0.00	0.00	0	1	1	2	-1	-1	-57.95	33.36	615.78	-5.38	33.66	580.83	-0.49	0.09	-0.87	-0.37	0.11	-0.92	 -1	
732888529	SMP	1	1654.31	585.31	1382.34	572.48	26.72	26.72	4.83	28.45	28.45	4.97	0.00	0.00	1644.27	588.79	1367.36	576.72	1377.32	576.78	0.00	0.00	0.00	0.00	0	1	1	2	-1	-1	-56.37	32.50	600.36	-5.31	33.65	580.69	-0.48	0.09	-0.87	-0.36	0.11	-0.93	 -1	
732921834	SMP	1	1654.05	585.29	1382.04	572.39	26.72	26.72	4.85	28.57	28.57	4.97	0.00	0.00	1644.03	588.79	1367.14	576.56	1376.93	576.65	0.00	0.00	0.00	0.00	0	1	1	2	-1	-1	-57.47	33.14	612.19	-5.26	33.71	581.10	-0.48	0.09	-0.87	-0.37	0.10	-0.93	 -1	
732955167	SMP	1	1653.85	585.21	1381.91	572.24	26.82	26.82	4.86	28.43	28.43	4.97	0.00	0.00	1643.88	588.77	1366.88	576.56	1376.76	576.61	0.00	0.00	0.00	0.00	0	1	1	2	-1	-1	-57.14	32.98	609.04	-5.22	33.71	581.09	-0.48	0.09	-0.87	-0.37	0.11	-0.92	 -1	
732988504	SMP	1	1653.53	585.19	1381.62	572.37	26.93	26.93	4.85	28.38	28.38	4.96	0.00	0.00	1643.53	588.71	1366.51	576.66	1376.51	576.69	0.00	0.00	0.00	0.00	0	1	1	2	-1	-1	-55.12	31.90	589.03	-5.16	33.68	580.85	-0.48	0.08	-0.87	-0.37	0.11	-0.92	 -1	
733021824	SMP	1	1653.16	585.12	1381.18	572.38	27.00	27.00	4.84	28.51	28.51	4.97	0.00	0.00	1643.15	588.54	1366.19	576.57	1375.96	576.67	0.00	0.00	0.00	0.00	0	1	1	2	-1	-1	-54.85	31.82	587.00	-5.08	33.72	581.37	-0.48	0.08	-0.87	-0.37	0.10	-0.92	 -1	
733055177	SMP	1	1652.86	585.03	1380.76	572.42	26.93	26.93	4.85	28.47	28.47	4.97	0.00	0.00	1642.86	588.54	1365.74	576.77	1375.62	576.79	0.00	0.00	0.00	0.00	0	1	1	2	-1	-1	-56.33	32.68	602.73	-5.01	33.69	581.37	-0.48	0.09	-0.87	-0.37	0.11	-0.92	 -1	
733088497	SMP	1	1652.62	584.99	1380.48	572.65	26.69	26.69	4.84	28.40	28.40	4.97	0.00	0.00	1642.59	588.59	1365.42	576.89	1375.37	577.06	0.00	0.00	0.00	0.00	0	1	1	2	-1	-1	-55.91	32.47	599.00	-4.95	33.64	581.16	-0.48	0.09	-0.87	-0.37	0.11	-0.92	 -1	
733121888	SMP	1	1652.44	584.98	1380.23	572.69	26.83	26.83	4.87	28.45	28.45	4.97	0.00	0.00	1642.48	588.58	1365.20	576.96	1375.05	577.15	0.00	0.00	0.00	0.00	0	1	1	2	-1	-1	-57.57	33.40	616.24	-4.91	33.64	581.34	-0.48	0.09	-0.87	-0.37	0.11	-0.92	 -1	
733155156	SMP	1	1652.33	585.08	1380.05	572.80	26.65	26.65	4.88	28.37	28.37	4.96	0.00	0.00	1642.27	588.61	1364.94	577.03	1374.82	577.27	0.00	0.00	0.00	0.00	0	1	1	2	-1	-1	-57.33	33.29	614.17	-4.86	33.62	581.44	-0.49	0.09	-0.87	-0.37	0.11	-0.92	 -1	
733188483	SMP	1	1652.11	585.30	1379.84	573.10	26.82	26.82	4.87	28.39	28.39	4.96	0.00	0.00	1642.02	588.78	1364.70	577.22	1374.65	577.42	0.00	0.00	0.00	0.00	0	1	1	2	-1	-1	-55.75	32.40	598.45	-4.82	33.58	581.23	-0.49	0.09	-0.87	-0.37	0.10	-0.92	 -1	
733221831	SMP	1	1651.78	585.35	1379.32	573.29	26.86	26.86	4.92	28.44	28.44	4.96	0.00	0.00	1641.91	588.92	1364.31	577.45	1374.28	577.61	0.00	0.00	0.00	0.00	0	1	1	2	-1	-1	-59.32	34.38	635.52	-4.75	33.53	581.00	-0.48	0.10	-0.87	-0.37	0.10	-0.92	 -1	
733255156	SMP	1	1651.50	585.42	1378.95	573.35	26.77	26.77	4.90	28.34	28.34	4.96	0.00	0.00	1641.47	588.95	1363.92	577.55	1373.79	577.65	0.00	0.00	0.00	0.00	0	1	1	2	-1	-1	-55.52	32.30	597.21	-4.67	33.52	581.13	-0.48	0.09	-0.87	-0.37	0.11	-0.92	 -1	
733288476	SMP	1	1646.98	586.84	1374.02	575.55	27.03	27.03	4.82	28.80	28.80	4.97	1627.77	589.56	1639.03	589.48	1360.85	578.68	1371.00	578.79	-53.24	904.81	-79.07	886.65	0	1	1	2	-1	-1	-49.97	29.31	543.73	-4.12	33.26	580.13	-0.39	0.04	-0.92	-0.30	0.06	-0.95	 -1	
733321789	SMP	1	1635.99	591.85	1362.87	581.09	27.97	27.97	4.83	29.23	29.23	4.99	1622.54	591.92	1632.77	591.75	1354.56	581.51	1364.90	581.48	301.66	1165.15	371.91	1163.29	0	1	1	2	-1	-1	-52.04	30.72	577.70	-2.98	32.64	578.18	-0.23	-0.05	-0.97	-0.11	-0.04	-0.99	 -1	
