subid,tr.num,gaze_condition,correct,age,age_group,target_image,RT,condition,rt,guess,guess_num,ucl_bound,ewma_param,param_value
1,4,straight_ahead,0,1813,4,bottle,0.5040000000000004,straight_ahead,0.5,response,1,0.010000000000000009,cs,0.58
4,7,straight_ahead,0,1804,4,bottle,0.5040000000000004,straight_ahead,0.5,response,1,0.010000000000000009,cs,0.58
5,4,straight_ahead,1,1873,5,ball,0.5040000000000004,straight_ahead,0.5,response,1,0.010000000000000009,cs,0.58
23,5,straight_ahead,1,1971,5,cookie,0.5049999999999999,straight_ahead,0.5,response,1,0.020000000000000018,cs,0.59
45,31,straight_ahead,1,NA,3,bottle,0.5049999999999999,straight_ahead,0.5,response,1,0.020000000000000018,cs,0.59
16,25,straight_ahead,0,1741,4,chicken,0.5050000000000008,straight_ahead,0.51,response,1,0.010000000000000009,cs,0.58
24,22,straight_ahead,0,2149,5,chicken,0.5050000000000008,straight_ahead,0.51,response,1,0.010000000000000009,cs,0.58
26,18,straight_ahead,0,1789,4,chicken,0.5050000000000008,straight_ahead,0.51,guess,0,0,cs,0.57
35,18,straight_ahead,0,2110,5,boat,0.5069999999999997,straight_ahead,0.51,guess,0,0,cs,0.57
6,4,straight_ahead,0,1507,4,juice,0.5089999999999995,straight_ahead,0.51,guess,0,0.009999999999999898,cs,0.56
23,8,straight_ahead,1,1971,5,shoe,0.5339999999999998,straight_ahead,0.53,guess,0,0,cs,0.57
17,26,straight_ahead,1,1180,3,bottle,0.5349999999999993,straight_ahead,0.53,guess,0,0,cs,0.57
21,4,straight_ahead,0,1835,5,bunny,0.5349999999999993,straight_ahead,0.53,guess,0,0.009999999999999898,cs,0.56
32,21,straight_ahead,1,1751,4,bottle,0.5349999999999993,straight_ahead,0.53,guess,0,0,cs,0.57
13,10,straight_ahead,1,1480,4,boat,0.5359999999999996,straight_ahead,0.54,guess,0,0,cs,0.57
26,19,straight_ahead,1,1789,4,boat,0.5359999999999996,straight_ahead,0.54,response,1,0.010000000000000009,cs,0.58
4,15,straight_ahead,1,1804,4,boat,0.5359999999999996,straight_ahead,0.54,response,1,0.010000000000000009,cs,0.58
45,17,straight_ahead,1,NA,3,juice,0.5360000000000005,straight_ahead,0.54,response,1,0.020000000000000018,cs,0.59
10,7,straight_ahead,1,1373,3,ball,0.5369999999999999,straight_ahead,0.54,response,1,0.020000000000000018,cs,0.59
17,20,straight_ahead,1,1180,3,bunny,0.5369999999999999,straight_ahead,0.54,response,1,0.020000000000000018,cs,0.59
19,1,straight_ahead,1,1664,4,ball,0.5369999999999999,straight_ahead,0.54,response,1,0.030000000000000027,cs,0.6
23,12,straight_ahead,1,1971,5,bottle,0.5369999999999999,straight_ahead,0.54,response,1,0.030000000000000027,cs,0.6
24,27,straight_ahead,1,2149,5,ball,0.5369999999999999,straight_ahead,0.54,response,1,0.040000000000000036,cs,0.61
29,8,straight_ahead,1,1334,3,ball,0.5369999999999999,straight_ahead,0.54,response,1,0.040000000000000036,cs,0.61
4,3,straight_ahead,1,1804,4,bunny,0.5369999999999999,straight_ahead,0.54,response,1,0.040000000000000036,cs,0.61
5,2,straight_ahead,1,1873,5,bunny,0.5369999999999999,straight_ahead,0.54,response,1,0.050000000000000044,cs,0.62
1,13,straight_ahead,1,1813,4,chicken,0.5379999999999994,straight_ahead,0.54,response,1,0.050000000000000044,cs,0.62
47,9,straight_ahead,1,NA,4,chicken,0.5379999999999994,straight_ahead,0.54,response,1,0.06000000000000005,cs,0.63
25,21,straight_ahead,1,1929,5,cookie,0.5380000000000003,straight_ahead,0.54,response,1,0.06000000000000005,cs,0.63
8,18,straight_ahead,1,1395,3,cookie,0.5380000000000003,straight_ahead,0.54,response,1,0.06000000000000005,cs,0.63
25,31,straight_ahead,1,1929,5,chicken,0.5390000000000006,straight_ahead,0.54,response,1,0.07000000000000006,cs,0.64
2,31,straight_ahead,1,1873,5,ball,0.5419999999999998,straight_ahead,0.54,response,1,0.07000000000000006,cs,0.64
33,1,straight_ahead,1,1637,4,juice,0.5420000000000007,straight_ahead,0.54,response,1,0.07000000000000006,cs,0.64
15,22,straight_ahead,1,1077,2,juice,0.5429999999999993,straight_ahead,0.54,response,1,0.08000000000000007,cs,0.65
25,18,straight_ahead,0,1929,5,shoe,0.5670000000000002,straight_ahead,0.57,response,1,0.07000000000000006,cs,0.64
29,7,straight_ahead,1,1334,3,shoe,0.5670000000000002,straight_ahead,0.57,response,1,0.07000000000000006,cs,0.64
47,3,straight_ahead,0,NA,4,shoe,0.5670000000000002,straight_ahead,0.57,response,1,0.07000000000000006,cs,0.64
47,15,straight_ahead,0,NA,4,bunny,0.5679999999999996,straight_ahead,0.57,response,1,0.06000000000000005,cs,0.63
14,10,straight_ahead,1,1843,5,bunny,0.569,straight_ahead,0.57,response,1,0.07000000000000006,cs,0.64
44,20,straight_ahead,1,NA,4,bottle,0.569,straight_ahead,0.57,response,1,0.07000000000000006,cs,0.64
5,5,straight_ahead,0,1873,5,boat,0.569,straight_ahead,0.57,response,1,0.06000000000000005,cs,0.63
8,30,straight_ahead,1,1395,3,boat,0.569,straight_ahead,0.57,response,1,0.07000000000000006,cs,0.64
10,11,straight_ahead,1,1373,3,bunny,0.5700000000000003,straight_ahead,0.57,response,1,0.07000000000000006,cs,0.64
1,6,straight_ahead,0,1813,4,ball,0.5709999999999997,straight_ahead,0.57,response,1,0.06000000000000005,cs,0.63
32,19,straight_ahead,1,1751,4,bunny,0.5709999999999997,straight_ahead,0.57,response,1,0.07000000000000006,cs,0.64
47,7,straight_ahead,1,NA,4,chicken,0.5709999999999997,straight_ahead,0.57,response,1,0.07000000000000006,cs,0.64
47,12,straight_ahead,1,NA,4,bottle,0.5709999999999997,straight_ahead,0.57,response,1,0.07000000000000006,cs,0.64
24,26,straight_ahead,1,2149,5,boat,0.5720000000000001,straight_ahead,0.57,response,1,0.08000000000000007,cs,0.65
25,32,straight_ahead,1,1929,5,bottle,0.5720000000000001,straight_ahead,0.57,response,1,0.08000000000000007,cs,0.65
28,27,straight_ahead,0,1086,2,cookie,0.5720000000000001,straight_ahead,0.57,response,1,0.08000000000000007,cs,0.65
35,25,straight_ahead,0,2110,5,chicken,0.5720000000000001,straight_ahead,0.57,response,1,0.07000000000000006,cs,0.64
2,27,straight_ahead,1,1873,5,boat,0.5739999999999998,straight_ahead,0.57,response,1,0.07000000000000006,cs,0.64
44,32,straight_ahead,0,NA,4,boat,0.5739999999999998,straight_ahead,0.57,response,1,0.07000000000000006,cs,0.64
36,22,straight_ahead,1,1277,3,juice,0.5759999999999996,straight_ahead,0.58,response,1,0.07000000000000006,cs,0.64
17,30,straight_ahead,1,1180,3,cookie,0.5760000000000005,straight_ahead,0.58,response,1,0.07000000000000006,cs,0.64
21,9,straight_ahead,0,1835,5,cookie,0.5760000000000005,straight_ahead,0.58,response,1,0.07000000000000006,cs,0.64
32,23,straight_ahead,1,1751,4,cookie,0.5760000000000005,straight_ahead,0.58,response,1,0.07000000000000006,cs,0.64
31,18,straight_ahead,0,1976,5,bottle,0.5999999999999996,straight_ahead,0.6,response,1,0.06000000000000005,cs,0.63
16,29,straight_ahead,1,1741,4,shoe,0.601,straight_ahead,0.6,response,1,0.07000000000000006,cs,0.64
34,4,straight_ahead,1,2016,5,shoe,0.601,straight_ahead,0.6,response,1,0.07000000000000006,cs,0.64
35,21,straight_ahead,0,2110,5,bottle,0.6019999999999994,straight_ahead,0.6,response,1,0.06000000000000005,cs,0.63
17,19,straight_ahead,1,1180,3,shoe,0.6020000000000003,straight_ahead,0.6,response,1,0.07000000000000006,cs,0.64
41,9,straight_ahead,1,NA,4,bunny,0.6020000000000003,straight_ahead,0.6,response,1,0.07000000000000006,cs,0.64
19,11,straight_ahead,0,1664,4,chicken,0.6040000000000001,straight_ahead,0.6,response,1,0.07000000000000006,cs,0.64
24,32,straight_ahead,1,2149,5,ball,0.6040000000000001,straight_ahead,0.6,response,1,0.07000000000000006,cs,0.64
27,3,straight_ahead,1,1163,3,bottle,0.6040000000000001,straight_ahead,0.6,response,1,0.07000000000000006,cs,0.64
27,9,straight_ahead,1,1163,3,chicken,0.6040000000000001,straight_ahead,0.6,response,1,0.08000000000000007,cs,0.65
14,8,straight_ahead,0,1843,5,chicken,0.6049999999999995,straight_ahead,0.6,response,1,0.07000000000000006,cs,0.64
28,19,straight_ahead,1,1086,2,cookie,0.6049999999999995,straight_ahead,0.6,response,1,0.07000000000000006,cs,0.64
25,24,straight_ahead,0,1929,5,boat,0.6050000000000004,straight_ahead,0.61,response,1,0.07000000000000006,cs,0.64
15,28,straight_ahead,1,1077,2,boat,0.6070000000000002,straight_ahead,0.61,response,1,0.07000000000000006,cs,0.64
32,28,straight_ahead,0,1751,4,ball,0.6079999999999997,straight_ahead,0.61,response,1,0.06000000000000005,cs,0.63
12,19,straight_ahead,1,1406,3,juice,0.609,straight_ahead,0.61,response,1,0.07000000000000006,cs,0.64
14,4,straight_ahead,1,1843,5,juice,0.609,straight_ahead,0.61,response,1,0.07000000000000006,cs,0.64
4,6,straight_ahead,1,1804,4,cookie,0.609,straight_ahead,0.61,response,1,0.08000000000000007,cs,0.65
46,8,straight_ahead,1,NA,5,cookie,0.609,straight_ahead,0.61,response,1,0.08000000000000007,cs,0.65
47,5,straight_ahead,1,NA,4,juice,0.609,straight_ahead,0.61,response,1,0.08000000000000007,cs,0.65
9,27,straight_ahead,1,1955,5,juice,0.609,straight_ahead,0.61,response,1,0.09000000000000008,cs,0.66
12,20,straight_ahead,1,1406,3,chicken,0.6339999999999995,straight_ahead,0.63,response,1,0.09000000000000008,cs,0.66
34,12,straight_ahead,1,2016,5,ball,0.6339999999999995,straight_ahead,0.63,response,1,0.09000000000000008,cs,0.66
6,6,straight_ahead,1,1507,4,ball,0.6339999999999995,straight_ahead,0.63,response,1,0.10000000000000009,cs,0.67
4,12,straight_ahead,1,1804,4,shoe,0.6340000000000003,straight_ahead,0.63,response,1,0.10000000000000009,cs,0.67
10,12,straight_ahead,0,1373,3,boat,0.6360000000000001,straight_ahead,0.64,response,1,0.09000000000000008,cs,0.66
46,6,straight_ahead,1,NA,5,juice,0.6360000000000001,straight_ahead,0.64,response,1,0.10000000000000009,cs,0.67
12,26,straight_ahead,0,1406,3,bunny,0.6370000000000005,straight_ahead,0.64,response,1,0.09000000000000008,cs,0.66
19,15,straight_ahead,1,1664,4,bottle,0.6370000000000005,straight_ahead,0.64,response,1,0.09000000000000008,cs,0.66
2,28,straight_ahead,1,1873,5,bunny,0.6370000000000005,straight_ahead,0.64,response,1,0.10000000000000009,cs,0.67
10,3,straight_ahead,1,1373,3,cookie,0.6379999999999999,straight_ahead,0.64,response,1,0.10000000000000009,cs,0.67
45,28,straight_ahead,0,NA,3,cookie,0.6379999999999999,straight_ahead,0.64,response,1,0.09000000000000008,cs,0.66
45,24,straight_ahead,1,NA,3,boat,0.6390000000000002,straight_ahead,0.64,response,1,0.10000000000000009,cs,0.67
15,21,straight_ahead,1,1077,2,boat,0.6399999999999997,straight_ahead,0.64,response,1,0.10000000000000009,cs,0.67
35,23,straight_ahead,0,2110,5,ball,0.6419999999999995,straight_ahead,0.64,response,1,0.09000000000000008,cs,0.66
29,9,straight_ahead,1,1334,3,cookie,0.6420000000000003,straight_ahead,0.64,response,1,0.10000000000000009,cs,0.67
17,23,straight_ahead,1,1180,3,shoe,0.6680000000000001,straight_ahead,0.67,response,1,0.10000000000000009,cs,0.67
2,20,straight_ahead,1,1873,5,shoe,0.6680000000000001,straight_ahead,0.67,response,1,0.10000000000000009,cs,0.67
31,22,straight_ahead,0,1976,5,chicken,0.6680000000000001,straight_ahead,0.67,response,1,0.10000000000000009,cs,0.67
33,3,straight_ahead,1,1637,4,bunny,0.6680000000000001,straight_ahead,0.67,response,1,0.10000000000000009,cs,0.67
45,27,straight_ahead,0,NA,3,bunny,0.6680000000000001,straight_ahead,0.67,response,1,0.09000000000000008,cs,0.66
9,30,straight_ahead,0,1955,5,shoe,0.6680000000000001,straight_ahead,0.67,response,1,0.09000000000000008,cs,0.66
19,13,straight_ahead,0,1664,4,boat,0.6689999999999996,straight_ahead,0.67,response,1,0.08000000000000007,cs,0.65
2,24,straight_ahead,0,1873,5,juice,0.6689999999999996,straight_ahead,0.67,response,1,0.07000000000000006,cs,0.64
47,2,straight_ahead,1,NA,4,boat,0.6689999999999996,straight_ahead,0.67,response,1,0.08000000000000007,cs,0.65
19,6,straight_ahead,0,1664,4,bunny,0.6699999999999999,straight_ahead,0.67,response,1,0.07000000000000006,cs,0.64
26,23,straight_ahead,0,1789,4,bunny,0.6699999999999999,straight_ahead,0.67,response,1,0.06000000000000005,cs,0.63
16,27,straight_ahead,1,1741,4,ball,0.6710000000000003,straight_ahead,0.67,response,1,0.07000000000000006,cs,0.64
24,28,straight_ahead,1,2149,5,bottle,0.6710000000000003,straight_ahead,0.67,response,1,0.07000000000000006,cs,0.64
42,31,straight_ahead,0,NA,3,bunny,0.6710000000000003,straight_ahead,0.67,response,1,0.06000000000000005,cs,0.63
24,19,straight_ahead,1,2149,5,cookie,0.6719999999999997,straight_ahead,0.67,response,1,0.07000000000000006,cs,0.64
47,16,straight_ahead,1,NA,4,cookie,0.6719999999999997,straight_ahead,0.67,response,1,0.07000000000000006,cs,0.64
44,31,straight_ahead,1,NA,4,boat,0.673,straight_ahead,0.67,response,1,0.08000000000000007,cs,0.65
32,25,straight_ahead,1,1751,4,juice,0.6759999999999993,straight_ahead,0.68,response,1,0.08000000000000007,cs,0.65
21,11,straight_ahead,1,1835,5,cookie,0.6760000000000002,straight_ahead,0.68,response,1,0.08000000000000007,cs,0.65
17,17,straight_ahead,0,1180,3,chicken,0.7009999999999996,straight_ahead,0.7,response,1,0.08000000000000007,cs,0.65
1,11,straight_ahead,0,1813,4,shoe,0.7010000000000005,straight_ahead,0.7,response,1,0.07000000000000006,cs,0.64
23,3,straight_ahead,0,1971,5,shoe,0.7010000000000005,straight_ahead,0.7,response,1,0.06000000000000005,cs,0.63
5,3,straight_ahead,1,1873,5,shoe,0.7010000000000005,straight_ahead,0.7,response,1,0.07000000000000006,cs,0.64
28,20,straight_ahead,1,1086,2,bunny,0.702,straight_ahead,0.7,response,1,0.07000000000000006,cs,0.64
3,17,straight_ahead,1,1914,5,bunny,0.702,straight_ahead,0.7,response,1,0.07000000000000006,cs,0.64
5,16,straight_ahead,0,1873,5,bunny,0.702,straight_ahead,0.7,response,1,0.07000000000000006,cs,0.64
10,6,straight_ahead,1,1373,3,chicken,0.7039999999999997,straight_ahead,0.7,response,1,0.07000000000000006,cs,0.64
15,32,straight_ahead,1,1077,2,bunny,0.7039999999999997,straight_ahead,0.7,response,1,0.07000000000000006,cs,0.64
31,20,straight_ahead,0,1976,5,bunny,0.7039999999999997,straight_ahead,0.7,response,1,0.07000000000000006,cs,0.64
32,32,straight_ahead,0,1751,4,bunny,0.7039999999999997,straight_ahead,0.7,response,1,0.06000000000000005,cs,0.63
3,27,straight_ahead,1,1914,5,chicken,0.7050000000000001,straight_ahead,0.7,response,1,0.07000000000000006,cs,0.64
45,21,straight_ahead,1,NA,3,chicken,0.7050000000000001,straight_ahead,0.7,response,1,0.07000000000000006,cs,0.64
17,32,straight_ahead,1,1180,3,boat,0.7069999999999999,straight_ahead,0.71,response,1,0.07000000000000006,cs,0.64
21,8,straight_ahead,1,1835,5,boat,0.7069999999999999,straight_ahead,0.71,response,1,0.08000000000000007,cs,0.65
8,25,straight_ahead,1,1395,3,juice,0.7090000000000005,straight_ahead,0.71,response,1,0.08000000000000007,cs,0.65
17,22,straight_ahead,1,1180,3,cookie,0.71,straight_ahead,0.71,response,1,0.08000000000000007,cs,0.65
41,11,straight_ahead,1,NA,4,shoe,0.734,straight_ahead,0.73,response,1,0.09000000000000008,cs,0.66
8,23,straight_ahead,1,1395,3,shoe,0.734,straight_ahead,0.73,response,1,0.09000000000000008,cs,0.66
32,18,straight_ahead,1,1751,4,juice,0.7359999999999998,straight_ahead,0.74,response,1,0.09000000000000008,cs,0.66
26,22,straight_ahead,1,1789,4,bottle,0.7370000000000001,straight_ahead,0.74,response,1,0.10000000000000009,cs,0.67
31,31,straight_ahead,0,1976,5,chicken,0.7379999999999995,straight_ahead,0.74,response,1,0.09000000000000008,cs,0.66
35,28,straight_ahead,1,2110,5,boat,0.7400000000000002,straight_ahead,0.74,response,1,0.09000000000000008,cs,0.66
17,27,straight_ahead,1,1180,3,boat,0.7409999999999997,straight_ahead,0.74,response,1,0.10000000000000009,cs,0.67
10,1,straight_ahead,0,1373,3,juice,0.742,straight_ahead,0.74,response,1,0.09000000000000008,cs,0.66
31,17,straight_ahead,0,1976,5,ball,0.742,straight_ahead,0.74,response,1,0.08000000000000007,cs,0.65
5,12,straight_ahead,1,1873,5,cookie,0.742,straight_ahead,0.74,response,1,0.09000000000000008,cs,0.66
29,6,straight_ahead,0,1334,3,shoe,0.7670000000000003,straight_ahead,0.77,response,1,0.08000000000000007,cs,0.65
8,26,straight_ahead,1,1395,3,bunny,0.7679999999999998,straight_ahead,0.77,response,1,0.08000000000000007,cs,0.65
10,13,straight_ahead,0,1373,3,juice,0.7690000000000001,straight_ahead,0.77,response,1,0.08000000000000007,cs,0.65
19,3,straight_ahead,0,1664,4,juice,0.7690000000000001,straight_ahead,0.77,response,1,0.07000000000000006,cs,0.64
25,26,straight_ahead,1,1929,5,boat,0.7690000000000001,straight_ahead,0.77,response,1,0.07000000000000006,cs,0.64
33,9,straight_ahead,0,1637,4,boat,0.7690000000000001,straight_ahead,0.77,response,1,0.07000000000000006,cs,0.64
46,4,straight_ahead,1,NA,5,bunny,0.7699999999999996,straight_ahead,0.77,response,1,0.07000000000000006,cs,0.64
14,2,straight_ahead,0,1843,5,bunny,0.7709999999999999,straight_ahead,0.77,response,1,0.07000000000000006,cs,0.64
27,1,straight_ahead,1,1163,3,chicken,0.7709999999999999,straight_ahead,0.77,response,1,0.07000000000000006,cs,0.64
41,15,straight_ahead,0,NA,4,chicken,0.7709999999999999,straight_ahead,0.77,response,1,0.06000000000000005,cs,0.63
24,23,straight_ahead,1,2149,5,bottle,0.7720000000000002,straight_ahead,0.77,response,1,0.07000000000000006,cs,0.64
28,21,straight_ahead,1,1086,2,boat,0.7720000000000002,straight_ahead,0.77,response,1,0.07000000000000006,cs,0.64
8,28,straight_ahead,0,1395,3,chicken,0.7720000000000002,straight_ahead,0.77,response,1,0.06000000000000005,cs,0.63
34,7,straight_ahead,1,2016,5,boat,0.774,straight_ahead,0.77,response,1,0.07000000000000006,cs,0.64
2,32,straight_ahead,1,1873,5,juice,0.7759999999999998,straight_ahead,0.78,response,1,0.07000000000000006,cs,0.64
35,27,straight_ahead,1,2110,5,bottle,0.7999999999999998,straight_ahead,0.8,response,1,0.07000000000000006,cs,0.64
9,17,straight_ahead,0,1955,5,bottle,0.7999999999999998,straight_ahead,0.8,response,1,0.07000000000000006,cs,0.64
10,16,straight_ahead,0,1373,3,shoe,0.8010000000000002,straight_ahead,0.8,response,1,0.06000000000000005,cs,0.63
14,5,straight_ahead,1,1843,5,ball,0.8010000000000002,straight_ahead,0.8,response,1,0.07000000000000006,cs,0.64
38,16,straight_ahead,0,1933,5,chicken,0.8010000000000002,straight_ahead,0.8,response,1,0.06000000000000005,cs,0.63
15,30,straight_ahead,1,1077,2,shoe,0.8019999999999996,straight_ahead,0.8,response,1,0.06000000000000005,cs,0.63
24,29,straight_ahead,1,2149,5,juice,0.8020000000000005,straight_ahead,0.8,response,1,0.07000000000000006,cs,0.64
29,4,straight_ahead,1,1334,3,chicken,0.8039999999999994,straight_ahead,0.8,response,1,0.07000000000000006,cs,0.64
29,12,straight_ahead,0,1334,3,ball,0.8040000000000003,straight_ahead,0.8,response,1,0.06000000000000005,cs,0.63
28,29,straight_ahead,1,1086,2,bottle,0.8049999999999997,straight_ahead,0.8,response,1,0.07000000000000006,cs,0.64
38,10,straight_ahead,0,1933,5,boat,0.8070000000000004,straight_ahead,0.81,response,1,0.06000000000000005,cs,0.63
35,22,straight_ahead,1,2110,5,chicken,0.8339999999999996,straight_ahead,0.83,response,1,0.06000000000000005,cs,0.63
38,3,straight_ahead,0,1933,5,shoe,0.8339999999999996,straight_ahead,0.83,response,1,0.06000000000000005,cs,0.63
16,17,straight_ahead,1,1741,4,shoe,0.8340000000000005,straight_ahead,0.83,response,1,0.06000000000000005,cs,0.63
27,2,straight_ahead,0,1163,3,boat,0.8359999999999994,straight_ahead,0.84,response,1,0.06000000000000005,cs,0.63
28,25,straight_ahead,0,1086,2,bunny,0.8369999999999997,straight_ahead,0.84,response,1,0.050000000000000044,cs,0.62
44,25,straight_ahead,1,NA,4,bunny,0.8369999999999997,straight_ahead,0.84,response,1,0.050000000000000044,cs,0.62
5,9,straight_ahead,1,1873,5,bottle,0.8369999999999997,straight_ahead,0.84,response,1,0.06000000000000005,cs,0.63
25,30,straight_ahead,1,1929,5,cookie,0.8380000000000001,straight_ahead,0.84,response,1,0.06000000000000005,cs,0.63
6,5,straight_ahead,1,1507,4,boat,0.8410000000000002,straight_ahead,0.84,response,1,0.06000000000000005,cs,0.63
12,31,straight_ahead,0,1406,3,ball,0.8419999999999996,straight_ahead,0.84,response,1,0.06000000000000005,cs,0.63
19,14,straight_ahead,1,1664,4,juice,0.8420000000000005,straight_ahead,0.84,response,1,0.06000000000000005,cs,0.63
36,30,straight_ahead,1,1277,3,cookie,0.843,straight_ahead,0.84,response,1,0.07000000000000006,cs,0.64
28,32,straight_ahead,0,1086,2,juice,0.8689999999999998,straight_ahead,0.87,response,1,0.06000000000000005,cs,0.63
29,16,straight_ahead,0,1334,3,bunny,0.8700000000000001,straight_ahead,0.87,response,1,0.050000000000000044,cs,0.62
31,25,straight_ahead,0,1976,5,cookie,0.8760000000000003,straight_ahead,0.88,response,1,0.050000000000000044,cs,0.62
36,31,straight_ahead,1,1277,3,cookie,0.8760000000000003,straight_ahead,0.88,response,1,0.050000000000000044,cs,0.62
15,18,straight_ahead,1,1077,2,bottle,0.8999999999999995,straight_ahead,0.9,response,1,0.050000000000000044,cs,0.62
17,28,straight_ahead,0,1180,3,bottle,0.8999999999999995,straight_ahead,0.9,response,1,0.050000000000000044,cs,0.62
13,7,straight_ahead,0,1480,4,bunny,0.9029999999999996,straight_ahead,0.9,response,1,0.040000000000000036,cs,0.61
