## [iView]
## Converted from:	C:\Users\iView X\Desktop\Results\speed-acc-novel-child-gaze-order3\SAN-080918-10-[c1e56f22-7375-4975-8814-76929587583f]\SAN-080918-10-eye_data.idf
## Date:	09.08.2018 14:20:42
## Version:	IDF Converter 3.0.20
## IDF Version:	9
## Sample Rate:	30
## Separator Type:	Unknown
## Trial Count:	1
## Uses Plane File:	False
## Number of Samples:	11140                                                                                                                                                                                                                                                           
## Reversed:	none
## [Run]
## Subject:	SAN-080918-10                                                                                                                                                                                                                                                   
## Description:	                                                                                                                                                                                                                                                                
## [Calibration]
## Calibration Area:	1920	1080
## Calibration Point 0:	Position(960;540)
## Calibration Point 1:	Position(480;54)
## Calibration Point 2:	Position(1824;270)
## Calibration Point 3:	Position(1440;1026)
## Calibration Point 4:	Position(96;810)
## [Geometry]
## Stimulus Dimension [mm]:	344	194
## Head Distance [mm]:	700
## [Hardware Setup]
## System ID:	RNX1044601-1524//SMI_REDn Scientific///Binoc
## Operating System :	6.2.9200
## iView X Version:	4.2.1.0
## [Filter Settings]
## Heuristic:	False
## Heuristic Stage:	0
## Bilateral:	True
## Gaze Cursor Filter:	False
## Saccade Length [px]:	0
## Filter Depth [ms]:	0
## Format:	LEFT, RIGHT, RAW, DIAMETER, CR, POR, QUALITY, PLANE, EYEPOSITION, GAZEVECTOR, MSG, FRAMECOUNTER
## 
Time	Type	Trial	L Raw X [px]	L Raw Y [px]	R Raw X [px]	R Raw Y [px]	L Dia X [px]	L Dia Y [px]	L Mapped Diameter [mm]	R Dia X [px]	R Dia Y [px]	R Mapped Diameter [mm]	L CR1 X [px]	L CR1 Y [px]	L CR2 X [px]	L CR2 Y [px]	R CR1 X [px]	R CR1 Y [px]	R CR2 X [px]	R CR2 Y [px]	L POR X [px]	L POR Y [px]	R POR X [px]	R POR Y [px]	Timing	L Validity	R Validity	Pupil Confidence	L Plane	R Plane	L EPOS X	L EPOS Y	L EPOS Z	R EPOS X	R EPOS Y	R EPOS Z	L GVEC X	L GVEC Y	L GVEC Z	R GVEC X	R GVEC Y	R GVEC Z	Frame	Aux1
3443275000	SMP	1	1219.80	725.14	980.19	725.85	29.09	29.09	5.43	29.03	29.03	5.35	1212.68	727.24	1221.42	727.13	976.38	728.85	985.37	728.80	821.65	847.11	842.78	854.09	0	1	1	2	-1	-1	24.79	6.34	618.44	69.96	5.92	608.52	-0.15	0.07	-0.99	-0.08	0.11	-0.99	 -1	
3443308294	SMP	1	1219.98	725.12	980.35	725.53	28.96	28.96	5.42	29.08	29.08	5.35	1212.89	726.93	1221.70	726.95	976.54	728.56	985.49	728.51	821.36	850.03	840.65	851.82	0	1	1	2	-1	-1	24.74	6.38	618.29	69.93	5.97	608.48	-0.15	0.06	-0.99	-0.08	0.11	-0.99	 -1	
3443341605	SMP	1	1220.26	725.12	980.57	725.41	28.85	28.85	5.41	29.01	29.01	5.34	1213.24	726.96	1221.94	726.95	976.71	728.45	985.70	728.40	820.92	850.08	838.86	850.71	0	1	1	2	-1	-1	24.69	6.38	618.59	69.86	5.99	608.26	-0.14	0.06	-0.99	-0.08	0.11	-0.99	 -1	
3443374968	SMP	1	1220.60	725.14	980.91	725.45	28.87	28.87	5.40	29.24	29.24	5.35	1213.58	727.16	1222.24	727.08	977.03	728.46	986.10	728.41	820.09	846.94	837.97	850.59	0	1	1	2	-1	-1	24.64	6.36	618.91	69.75	5.99	607.88	-0.15	0.07	-0.99	-0.08	0.11	-0.99	 -1	
3443408381	SMP	1	1220.80	725.22	981.30	725.42	29.11	29.11	5.40	29.21	29.21	5.35	1213.85	727.31	1222.65	727.20	977.48	728.49	986.44	728.40	822.21	844.18	837.32	849.44	0	1	1	2	-1	-1	24.57	6.33	618.77	69.70	5.99	608.09	-0.14	0.07	-0.99	-0.08	0.11	-0.99	 -1	
3443441610	SMP	1	1221.32	725.41	981.72	725.60	29.12	29.12	5.40	29.17	29.17	5.35	1214.38	727.40	1223.03	727.32	977.83	728.51	986.93	728.48	822.08	844.11	836.66	851.64	0	1	1	2	-1	-1	24.50	6.31	619.30	69.56	5.97	607.57	-0.14	0.07	-0.99	-0.08	0.10	-0.99	 -1	
3443474965	SMP	1	1221.58	725.50	982.12	725.62	29.20	29.20	5.41	29.14	29.14	5.35	1214.65	727.44	1223.39	727.40	978.29	728.56	987.23	728.54	823.13	843.86	835.82	851.51	0	1	1	2	-1	-1	24.44	6.30	619.30	69.53	5.97	607.93	-0.14	0.07	-0.99	-0.08	0.11	-0.99	 -1	
3443508293	SMP	1	1221.88	725.53	982.43	725.64	29.31	29.31	5.41	29.29	29.29	5.35	1214.92	727.46	1223.66	727.51	978.58	728.65	987.54	728.62	821.62	841.44	833.24	848.73	0	1	1	2	-1	-1	24.39	6.29	619.31	69.49	5.95	608.11	-0.14	0.07	-0.99	-0.08	0.11	-0.99	 -1	
3443541623	SMP	1	1222.22	725.70	982.62	725.98	29.39	29.39	5.42	29.16	29.16	5.35	1215.13	727.59	1223.79	727.61	978.71	728.88	987.70	728.84	820.30	840.82	831.93	849.75	0	1	1	2	-1	-1	24.36	6.27	619.54	69.47	5.91	608.17	-0.15	0.07	-0.99	-0.09	0.10	-0.99	 -1	
3443575024	SMP	1	1212.36	729.46	974.12	729.77	29.43	29.43	5.43	28.88	28.88	5.34	1209.73	729.53	1218.57	729.48	974.67	730.59	983.64	730.60	1325.94	1065.83	1313.29	1104.60	0	1	1	2	-1	-1	25.39	5.89	619.08	70.25	5.58	608.20	0.03	-0.01	-1.00	0.09	0.02	-1.00	 -1	
3443608365	SMP	1	1208.24	731.35	969.64	731.44	29.33	29.33	5.43	28.66	28.66	5.33	1207.47	730.56	1216.21	730.49	972.30	731.63	981.09	731.55	1541.21	1166.16	1544.25	1172.65	0	1	1	2	-1	-1	25.85	5.69	619.21	70.84	5.39	609.14	0.10	-0.04	-0.99	0.17	0.00	-0.99	 -1	
3443641635	SMP	1	1208.10	731.37	969.25	731.85	29.38	29.38	5.44	28.72	28.72	5.32	1207.53	730.64	1216.25	730.65	971.97	731.91	980.76	731.77	1553.36	1160.65	0.00	0.00	0	1	1	2	-1	-1	25.84	5.67	619.27	70.98	5.35	609.78	0.11	-0.04	-0.99	0.17	-0.01	-0.99	 -1	
3443674919	SMP	1	1208.22	731.77	969.14	732.05	29.42	29.42	5.44	28.82	28.82	5.32	1207.62	731.03	1216.36	730.88	971.72	732.29	980.67	732.10	1556.56	1165.57	1544.79	1179.13	0	1	1	2	-1	-1	25.82	5.61	619.24	71.00	5.28	609.67	0.11	-0.04	-0.99	0.17	0.00	-0.99	 -1	
3443708256	SMP	1	1208.46	731.93	969.11	732.23	29.43	29.43	5.45	28.92	28.92	5.32	1207.76	731.26	1216.58	731.09	971.72	732.43	980.63	732.25	1555.71	1164.33	0.00	0.00	0	1	1	2	-1	-1	25.77	5.56	618.94	71.04	5.25	610.04	0.11	-0.04	-0.99	0.17	0.00	-0.99	 -1	
3443741595	SMP	1	1208.64	732.20	969.20	732.02	29.50	29.50	5.45	28.74	28.74	5.32	1208.15	731.32	1216.84	731.17	971.88	732.37	980.73	732.20	1560.17	1170.81	1547.45	1173.57	0	1	1	2	-1	-1	25.71	5.55	619.13	71.09	5.27	610.64	0.11	-0.05	-0.99	0.17	0.00	-0.99	 -1	
3443774924	SMP	1	1208.89	731.99	969.45	731.95	29.50	29.50	5.46	28.95	28.95	5.32	1208.44	731.21	1217.17	731.06	972.08	732.14	980.83	731.95	1564.09	1170.84	0.00	0.00	0	1	1	2	-1	-1	25.65	5.57	619.05	71.18	5.33	611.68	0.12	-0.04	-0.99	0.17	0.00	-0.99	 -1	
3443808262	SMP	1	1209.33	731.73	969.45	731.84	29.57	29.57	5.46	28.87	28.87	5.32	1208.63	731.02	1217.41	730.88	972.27	731.80	980.95	731.68	1560.64	1169.57	0.00	0.00	0	1	1	2	-1	-1	25.60	5.60	618.87	71.28	5.39	612.79	0.11	-0.04	-0.99	0.17	-0.01	-0.98	 -1	
3443841587	SMP	1	1209.27	731.85	969.37	731.76	29.72	29.72	5.47	28.96	28.96	5.33	1208.71	731.16	1217.53	730.98	972.24	731.82	980.90	731.68	1563.27	1169.01	0.00	0.00	0	1	1	2	-1	-1	25.57	5.58	618.65	71.40	5.40	613.81	0.11	-0.04	-0.99	0.17	-0.01	-0.98	 -1	
3443874912	SMP	1	1209.21	732.16	969.43	732.05	29.53	29.53	5.47	28.96	28.96	5.34	1208.65	731.40	1217.46	731.29	972.08	732.18	980.80	731.94	1564.32	1169.35	0.00	0.00	0	1	1	2	-1	-1	25.57	5.52	618.39	71.48	5.35	614.21	0.11	-0.04	-0.99	0.17	-0.01	-0.99	 -1	
3443908256	SMP	1	1209.12	732.33	969.10	732.30	29.53	29.53	5.48	28.90	28.90	5.34	1208.57	731.59	1217.35	731.53	971.83	732.44	980.65	732.22	1564.92	1168.68	0.00	0.00	0	1	1	2	-1	-1	25.59	5.48	618.23	71.52	5.29	614.23	0.11	-0.04	-0.99	0.17	-0.01	-0.98	 -1	
3443941594	SMP	1	1209.03	732.71	968.94	732.62	29.69	29.69	5.48	28.70	28.70	5.34	1208.49	731.86	1217.25	731.82	971.63	732.62	980.58	732.52	1565.67	1170.44	0.00	0.00	0	1	1	2	-1	-1	25.60	5.42	618.22	71.48	5.24	613.65	0.11	-0.04	-0.99	0.17	-0.01	-0.98	 -1	
3443974991	SMP	1	1208.77	733.01	968.66	733.07	29.41	29.41	5.48	28.70	28.70	5.33	1208.29	732.32	1217.00	732.14	971.42	733.16	980.29	732.92	1568.16	1169.52	0.00	0.00	0	1	1	2	-1	-1	25.65	5.35	618.26	71.57	5.15	614.08	0.12	-0.04	-0.99	0.17	-0.01	-0.98	 -1	
3444008326	SMP	1	1208.44	733.22	968.35	733.22	29.60	29.60	5.48	28.71	28.71	5.33	1207.87	732.47	1216.69	732.34	971.09	733.46	979.83	733.28	1568.63	1170.37	1551.44	1178.55	0	1	1	2	-1	-1	25.71	5.31	618.01	71.74	5.09	614.82	0.11	-0.04	-0.99	0.17	0.00	-0.99	 -1	
3444041544	SMP	1	1208.13	733.29	968.06	733.45	29.33	29.33	5.47	28.99	28.99	5.34	1207.56	732.56	1216.35	732.46	970.66	733.57	979.62	733.47	1568.93	1169.84	0.00	0.00	0	1	1	2	-1	-1	25.77	5.29	617.90	71.71	5.06	614.02	0.11	-0.04	-0.99	0.17	-0.01	-0.99	 -1	
3444074884	SMP	1	1207.69	733.51	967.73	733.88	29.43	29.43	5.47	28.83	28.83	5.34	1207.26	732.63	1215.97	732.58	970.38	733.82	979.19	733.64	1571.38	1171.80	0.00	0.00	0	1	1	2	-1	-1	25.84	5.27	618.01	71.84	5.02	614.58	0.12	-0.04	-0.99	0.17	-0.01	-0.99	 -1	
3444108215	SMP	1	1207.32	733.52	967.20	733.90	29.35	29.35	5.46	28.70	28.70	5.34	1206.75	732.64	1215.62	732.58	969.95	733.97	978.71	733.80	1571.19	1171.62	0.00	0.00	0	1	1	2	-1	-1	25.91	5.27	617.70	71.98	5.00	614.99	0.11	-0.04	-0.99	0.17	-0.01	-0.99	 -1	
3444141610	SMP	1	1206.92	733.47	966.90	733.99	29.40	29.40	5.46	28.68	28.68	5.33	1206.48	732.62	1215.21	732.58	969.51	734.11	978.55	733.92	1571.56	1171.76	0.00	0.00	0	1	1	2	-1	-1	25.98	5.27	617.83	71.87	4.96	613.61	0.12	-0.04	-0.99	0.17	-0.01	-0.99	 -1	
3444174879	SMP	1	1206.61	733.40	966.63	734.09	29.25	29.25	5.45	28.71	28.71	5.33	1206.17	732.60	1214.88	732.55	969.29	734.20	978.04	734.00	1573.38	1172.17	0.00	0.00	0	1	1	2	-1	-1	26.05	5.28	618.00	72.06	4.95	614.61	0.12	-0.04	-0.99	0.17	-0.01	-0.99	 -1	
3444208209	SMP	1	1206.30	733.51	966.17	734.19	29.19	29.19	5.45	28.61	28.61	5.33	1205.73	732.70	1214.57	732.68	968.88	734.41	977.72	734.15	1573.04	1172.66	0.00	0.00	0	1	1	2	-1	-1	26.11	5.25	617.69	72.11	4.91	614.40	0.11	-0.04	-0.99	0.17	0.00	-0.99	 -1	
3444241539	SMP	1	1207.10	733.40	967.16	734.20	29.25	29.25	5.44	28.85	28.85	5.33	1206.12	732.70	1214.86	732.71	969.31	734.39	978.10	734.29	1560.71	1170.86	1531.33	1180.28	0	1	1	2	-1	-1	26.06	5.25	617.90	72.06	4.90	614.65	0.10	-0.04	-0.99	0.15	0.00	-0.99	 -1	
3444274853	SMP	1	1207.13	733.57	967.07	734.27	29.21	29.21	5.44	28.82	28.82	5.34	1206.15	732.85	1214.84	732.84	969.25	734.48	978.04	734.37	1549.90	1170.11	1524.68	1181.21	0	1	1	2	-1	-1	26.06	5.22	618.10	72.09	4.89	614.77	0.09	-0.04	-0.99	0.15	0.00	-0.99	 -1	
3444308316	SMP	1	1206.93	733.90	966.94	734.36	29.37	29.37	5.44	28.85	28.85	5.34	1206.04	733.13	1214.79	733.05	969.15	734.55	977.91	734.45	1550.65	1169.93	1520.50	1182.14	0	1	1	2	-1	-1	26.08	5.18	618.12	72.13	4.88	614.91	0.10	-0.04	-0.99	0.15	0.00	-0.99	 -1	
3444341523	SMP	1	1207.03	733.75	966.87	734.40	29.38	29.38	5.44	28.90	28.90	5.34	1206.01	733.07	1214.74	732.99	969.09	734.53	977.89	734.42	1536.91	1168.80	0.00	0.00	0	1	1	2	-1	-1	26.09	5.19	618.25	72.12	4.88	614.79	0.09	-0.04	-0.99	0.15	-0.01	-0.99	 -1	
3444374850	SMP	1	1206.94	733.72	966.94	734.44	29.39	29.39	5.44	28.88	28.88	5.35	1205.93	733.06	1214.71	732.97	969.01	734.54	977.82	734.48	1532.98	1167.27	0.00	0.00	0	1	1	2	-1	-1	26.10	5.19	618.25	72.12	4.87	614.65	0.09	-0.04	-0.99	0.15	-0.01	-0.99	 -1	
3444408241	SMP	1	1206.68	734.02	966.71	734.56	29.27	29.27	5.44	28.82	28.82	5.34	1205.78	733.38	1214.55	733.22	968.86	734.74	977.79	734.58	1534.17	1166.45	0.00	0.00	0	1	1	2	-1	-1	26.14	5.14	618.28	72.07	4.84	614.09	0.10	-0.04	-0.99	0.15	0.00	-0.99	 -1	
3444441545	SMP	1	1206.71	734.38	966.60	734.99	29.36	29.36	5.44	28.97	28.97	5.35	1205.66	733.59	1214.49	733.57	968.70	735.23	977.71	735.01	1525.77	1165.81	1517.04	1182.97	0	1	1	2	-1	-1	26.15	5.08	618.08	72.01	4.74	613.37	0.09	-0.04	-0.99	0.15	0.00	-0.99	 -1	
3444474895	SMP	1	1206.60	734.68	966.66	735.18	29.47	29.47	5.45	29.10	29.10	5.35	1205.56	733.88	1214.39	733.88	968.67	735.50	977.66	735.36	1522.67	1164.87	1509.60	1180.64	0	1	1	2	-1	-1	26.16	5.02	617.89	71.98	4.68	613.04	0.09	-0.04	-0.99	0.15	0.00	-0.99	 -1	
3444508155	SMP	1	1206.60	734.96	966.66	735.64	29.56	29.56	5.45	29.22	29.22	5.36	1205.56	734.32	1214.34	734.20	968.61	735.75	977.67	735.61	1519.35	1162.84	0.00	0.00	0	1	1	2	-1	-1	26.16	4.95	617.84	71.88	4.62	612.16	0.09	-0.04	-0.99	0.14	-0.01	-0.99	 -1	
3444541486	SMP	1	1206.60	735.26	966.43	735.89	29.66	29.66	5.46	29.05	29.05	5.36	1205.58	734.57	1214.32	734.48	968.60	736.21	977.63	735.99	1516.76	1162.00	1513.14	1180.65	0	1	1	2	-1	-1	26.17	4.90	617.97	71.82	4.54	611.60	0.09	-0.04	-0.99	0.15	0.00	-0.99	 -1	
3444574821	SMP	1	1206.70	735.59	966.64	736.19	29.63	29.63	5.47	29.21	29.21	5.37	1205.59	734.74	1214.38	734.72	968.66	736.48	977.66	736.33	1513.75	1162.77	1505.47	1181.80	0	1	1	2	-1	-1	26.15	4.85	617.88	71.78	4.48	611.33	0.09	-0.04	-0.99	0.15	0.00	-0.99	 -1	
3444608214	SMP	1	1206.55	735.82	966.51	736.41	29.81	29.81	5.48	29.27	29.27	5.37	1205.55	735.06	1214.34	735.01	968.61	736.63	977.63	736.52	1514.22	1163.35	1504.17	1181.75	0	1	1	2	-1	-1	26.16	4.79	617.74	71.71	4.44	610.74	0.10	-0.04	-0.99	0.15	0.00	-0.99	 -1	
3444641514	SMP	1	1206.49	736.02	966.40	736.70	29.68	29.68	5.48	29.32	29.32	5.38	1205.53	735.35	1214.25	735.24	968.51	736.98	977.59	736.80	1514.67	1163.18	1501.95	1181.15	0	1	1	2	-1	-1	26.18	4.74	618.01	71.62	4.37	609.85	0.10	-0.04	-0.99	0.15	0.00	-0.99	 -1	
3444674830	SMP	1	1206.49	736.07	966.34	736.91	29.73	29.73	5.49	29.45	29.45	5.39	1205.46	735.50	1214.24	735.39	968.48	737.25	977.47	737.02	1513.41	1160.61	1499.27	1181.14	0	1	1	2	-1	-1	26.18	4.71	617.89	71.65	4.33	609.92	0.09	-0.03	-1.00	0.15	0.00	-0.99	 -1	
3444708166	SMP	1	1206.26	736.25	966.40	737.11	29.91	29.91	5.50	29.49	29.49	5.39	1205.38	735.57	1214.11	735.52	968.40	737.36	977.29	737.24	1515.37	1160.53	1494.69	1180.73	0	1	1	2	-1	-1	26.21	4.70	618.00	71.69	4.30	610.08	0.10	-0.04	-0.99	0.14	0.00	-0.99	 -1	
3444741504	SMP	1	1206.33	736.42	965.98	737.25	29.75	29.75	5.50	29.14	29.14	5.39	1205.33	735.68	1214.02	735.69	968.22	737.54	977.03	737.42	1514.90	1160.74	1495.66	1179.45	0	1	1	2	-1	-1	26.23	4.67	618.33	71.78	4.26	610.51	0.09	-0.04	-0.99	0.15	0.00	-0.99	 -1	
3444774843	SMP	1	1206.20	736.80	966.02	737.51	29.96	29.96	5.51	29.24	29.24	5.39	1205.27	736.06	1213.96	736.00	968.18	737.81	976.93	737.64	1515.04	1161.26	1494.02	1178.63	0	1	1	2	-1	-1	26.25	4.60	618.54	71.87	4.22	611.13	0.10	-0.04	-0.99	0.15	0.00	-0.99	 -1	
3444808177	SMP	1	1206.19	737.05	965.80	737.85	29.92	29.92	5.52	29.43	29.43	5.40	1205.24	736.43	1213.96	736.31	968.06	738.31	976.82	738.02	1515.73	1159.52	1494.48	1176.24	0	1	1	2	-1	-1	26.26	4.54	618.61	71.94	4.14	611.49	0.10	-0.03	-0.99	0.15	0.01	-0.99	 -1	
3444841464	SMP	1	1206.02	737.46	965.79	738.34	29.96	29.96	5.53	29.54	29.54	5.41	1205.12	736.69	1213.85	736.71	967.87	738.56	976.77	738.51	1517.38	1159.27	1492.73	1175.71	0	1	1	2	-1	-1	26.29	4.47	618.72	71.90	4.06	611.02	0.10	-0.04	-0.99	0.15	0.00	-0.99	 -1	
3444874793	SMP	1	1205.92	737.94	965.60	738.64	30.10	30.10	5.54	29.73	29.73	5.42	1204.88	737.29	1213.70	737.15	967.57	739.12	976.67	738.76	1517.73	1159.12	1491.95	1174.63	0	1	1	2	-1	-1	26.32	4.37	618.47	71.81	3.98	609.88	0.09	-0.04	-0.99	0.14	0.01	-0.99	 -1	
3444908149	SMP	1	1205.82	738.14	965.35	739.07	30.00	30.00	5.54	29.66	29.66	5.43	1204.75	737.49	1213.63	737.36	967.42	739.47	976.47	739.38	1518.21	1158.51	1491.09	1172.46	0	1	1	2	-1	-1	26.32	4.33	618.08	71.81	3.88	609.63	0.09	-0.04	-0.99	0.15	0.01	-0.99	 -1	
3444941467	SMP	1	1205.82	738.26	965.11	739.45	30.12	30.12	5.55	29.77	29.77	5.44	1204.64	737.64	1213.48	737.63	967.21	739.80	976.09	739.59	1517.23	1155.71	1490.84	1172.21	0	1	1	2	-1	-1	26.33	4.28	617.85	71.96	3.83	610.42	0.09	-0.03	-1.00	0.15	0.00	-0.99	 -1	
3444974858	SMP	1	1205.62	738.36	964.75	739.70	30.33	30.33	5.56	29.73	29.73	5.44	1204.52	737.79	1213.36	737.88	966.94	740.12	975.82	739.87	1516.66	1152.01	1491.22	1170.35	0	1	1	2	-1	-1	26.35	4.24	617.68	72.05	3.78	610.68	0.09	-0.03	-1.00	0.15	0.01	-0.99	 -1	
3445008148	SMP	1	1205.49	738.53	964.69	739.67	30.24	30.24	5.57	29.73	29.73	5.45	1204.46	737.93	1213.24	737.93	966.65	740.23	975.69	739.98	1516.68	1150.60	1488.92	1166.52	0	1	1	2	-1	-1	26.37	4.23	617.74	72.00	3.75	609.98	0.09	-0.03	-1.00	0.14	0.01	-0.99	 -1	
3445041461	SMP	1	1205.25	738.53	964.43	739.75	30.12	30.12	5.57	29.66	29.66	5.45	1204.39	737.78	1213.14	737.83	966.53	740.10	975.56	739.92	1519.44	1152.19	1489.24	1166.82	0	1	1	2	-1	-1	26.39	4.25	617.77	72.02	3.77	609.88	0.10	-0.04	-0.99	0.15	0.00	-0.99	 -1	
3445074791	SMP	1	1205.24	738.42	964.25	739.48	30.33	30.33	5.58	29.87	29.87	5.46	1204.29	737.66	1213.02	737.68	966.44	739.85	975.39	739.78	1518.82	1152.49	1491.30	1164.40	0	1	1	2	-1	-1	26.41	4.28	617.87	72.07	3.81	610.15	0.10	-0.04	-0.99	0.15	0.01	-0.99	 -1	
3445108117	SMP	1	1205.12	738.14	964.04	739.39	30.39	30.39	5.59	29.75	29.75	5.46	1204.14	737.57	1212.90	737.55	966.32	739.71	975.25	739.62	1519.42	1149.42	1492.98	1163.96	0	1	1	2	-1	-1	26.44	4.30	617.88	72.12	3.84	610.30	0.09	-0.03	-1.00	0.15	0.00	-0.99	 -1	
3445141556	SMP	1	1204.86	738.19	964.01	739.36	30.18	30.18	5.59	29.95	29.95	5.47	1203.94	737.53	1212.78	737.48	966.12	739.63	975.09	739.49	1521.18	1149.03	1492.74	1164.28	0	1	1	2	-1	-1	26.46	4.31	617.57	72.14	3.86	610.19	0.10	-0.03	-0.99	0.15	0.00	-0.99	 -1	
3445174765	SMP	1	1204.79	739.36	964.07	740.17	30.23	30.23	5.59	30.13	30.13	5.49	1203.63	738.18	1212.56	738.04	966.14	740.29	975.05	740.00	0.00	0.00	0.00	0.00	0	1	1	2	-1	-1	26.48	4.18	616.90	72.17	3.75	610.47	0.09	-0.06	-0.99	0.14	-0.01	-0.99	 -1	
3445208140	SMP	1	0.00	0.00	964.31	745.07	0.00	0.00	0.00	30.05	30.05	5.50	0.00	0.00	0.00	0.00	966.61	742.43	975.63	742.21	0.00	0.00	0.00	0.00	0	0	1	1	-1	-1	0.00	0.00	0.00	72.02	3.32	610.05	0.00	0.00	0.00	0.16	-0.11	-0.98	 -1	
3445241435	SMP	1	0.00	0.00	963.89	746.02	0.00	0.00	0.00	29.64	29.64	5.49	0.00	0.00	0.00	0.00	966.24	742.73	975.10	742.64	0.00	0.00	0.00	0.00	0	0	1	1	-1	-1	0.00	0.00	0.00	72.16	3.26	610.49	0.00	0.00	0.00	0.16	-0.14	-0.98	 -1	
3445274739	SMP	1	0.00	0.00	963.36	746.48	0.00	0.00	0.00	29.71	29.71	5.49	0.00	0.00	0.00	0.00	965.64	743.41	974.50	743.27	0.00	0.00	0.00	0.00	0	0	1	1	-1	-1	0.00	0.00	0.00	72.28	3.13	610.55	0.00	0.00	0.00	0.15	-0.13	-0.98	 -1	
3445308071	SMP	1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	0	0	0	-1	-1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	 -1	
3445341420	SMP	1	0.00	0.00	962.53	747.53	0.00	0.00	0.00	29.31	29.31	5.47	0.00	0.00	0.00	0.00	964.74	744.24	973.72	744.03	0.00	0.00	0.00	0.00	0	0	1	1	-1	-1	0.00	0.00	0.00	72.39	2.97	610.12	0.00	0.00	0.00	0.15	-0.14	-0.98	 -1	
3445374736	SMP	1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	0	0	0	-1	-1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	 -1	
3445408065	SMP	1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	0	0	0	-1	-1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	 -1	
3445441415	SMP	1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	0	0	0	-1	-1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	 -1	
3445474732	SMP	1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	0	0	0	-1	-1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	 -1	
3445508064	SMP	1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	0	0	0	-1	-1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	 -1	
3445541403	SMP	1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	0	0	0	-1	-1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	 -1	
3445574726	SMP	1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	0	0	0	-1	-1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	 -1	
3445608155	SMP	1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	0	0	0	-1	-1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	 -1	
3445641399	SMP	1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	0	0	0	-1	-1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	 -1	
3445674727	SMP	1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	0	0	0	-1	-1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	 -1	
3445708050	SMP	1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	0	0	0	-1	-1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	 -1	
