subid,trial_num_full,trial_num,trial_type,ss_looking_char,look,correct,count_looks,total_looks,prop_looking,m_correct,m_gaze_follow,num_shifts,rt,shift_start,shift_end,shift_correct,shift_type,condition
020916_02,12_exposure,12,exposure,left,right,TRUE,25,60,0.42,0.54,0.46,4,0.367,left,right,FALSE,image_away,gaze
020916_02,12_exposure,12,exposure,right,right,FALSE,21,60,0.35,0.54,0.46,4,0.367,left,right,FALSE,image_away,gaze
020916_02,12_test,12,test,face,straightahead,FALSE,16,80,0.2,0.55,0,7,0.3,right,left,TRUE,distracter_target,gaze
020916_02,12_test,12,test,left,straightahead,TRUE,35,80,0.44,0.55,0,7,0.3,right,left,TRUE,distracter_target,gaze
020916_02,12_test,12,test,right,straightahead,FALSE,29,80,0.36,0.55,0,7,0.3,right,left,TRUE,distracter_target,gaze
020916_02,13_exposure,13,exposure,face,left,FALSE,2,59,0.03,0.21,0.79,3,0.5,left,right,TRUE,image_away,gaze
020916_02,13_exposure,13,exposure,left,left,FALSE,45,59,0.76,0.21,0.79,3,0.5,left,right,TRUE,image_away,gaze
020916_02,13_exposure,13,exposure,right,left,TRUE,12,59,0.2,0.21,0.79,3,0.5,left,right,TRUE,image_away,gaze
020916_02,13_test,13,test,face,straightahead,FALSE,5,110,0.05,0.56,0,9,0.4,left,right,TRUE,image_away,gaze
020916_02,13_test,13,test,left,straightahead,FALSE,46,110,0.42,0.56,0,9,0.4,left,right,TRUE,image_away,gaze
020916_02,13_test,13,test,right,straightahead,TRUE,59,110,0.54,0.56,0,9,0.4,left,right,TRUE,image_away,gaze
020916_02,14_exposure,14,exposure,face,NA,NA,0,63,0,0.13,0.87,2,0.467,left,right,TRUE,image_away,gaze
020916_02,14_exposure,14,exposure,left,left,FALSE,55,63,0.87,0.13,0.87,2,0.467,left,right,TRUE,image_away,gaze
020916_02,14_exposure,14,exposure,right,left,TRUE,8,63,0.13,0.13,0.87,2,0.467,left,right,TRUE,image_away,gaze
020916_02,14_test,14,test,face,NA,NA,0,88,0,0.44,0,7,0.3,left,right,FALSE,image_away,gaze
020916_02,14_test,14,test,left,straightahead,TRUE,39,88,0.44,0.44,0,7,0.3,left,right,FALSE,image_away,gaze
020916_02,14_test,14,test,right,straightahead,FALSE,49,88,0.56,0.44,0,7,0.3,left,right,FALSE,image_away,gaze
020916_02,15_exposure,15,exposure,face,right,FALSE,6,92,0.07,0.34,0.66,5,0.533,left,right,FALSE,image_away,gaze
020916_02,15_exposure,15,exposure,left,right,TRUE,29,92,0.32,0.34,0.66,5,0.533,left,right,FALSE,image_away,gaze
020916_02,15_exposure,15,exposure,right,right,FALSE,57,92,0.62,0.34,0.66,5,0.533,left,right,FALSE,image_away,gaze
020916_02,15_test,15,test,face,straightahead,FALSE,5,115,0.04,0.57,0,6,0.167,face,left,FALSE,face_distracter,gaze
020916_02,15_test,15,test,left,straightahead,FALSE,47,115,0.41,0.57,0,6,0.167,face,left,FALSE,face_distracter,gaze
020916_02,15_test,15,test,right,straightahead,TRUE,63,115,0.55,0.57,0,6,0.167,face,left,FALSE,face_distracter,gaze
020916_02,16_exposure,16,exposure,face,right,FALSE,7,119,0.06,0.21,0.79,4,0.367,left,right,FALSE,image_away,gaze
020916_02,16_exposure,16,exposure,left,right,TRUE,23,119,0.19,0.21,0.79,4,0.367,left,right,FALSE,image_away,gaze
020916_02,16_exposure,16,exposure,right,right,FALSE,89,119,0.75,0.21,0.79,4,0.367,left,right,FALSE,image_away,gaze
020916_02,16_test,16,test,face,NA,NA,0,92,0,0.07,0,2,1.067,left,right,TRUE,image_away,gaze
020916_02,16_test,16,test,left,straightahead,FALSE,86,92,0.93,0.07,0,2,1.067,left,right,TRUE,image_away,gaze
020916_02,16_test,16,test,right,straightahead,TRUE,6,92,0.07,0.07,0,2,1.067,left,right,TRUE,image_away,gaze
020916_02,2_exposure,2,exposure,face,left,FALSE,10,103,0.1,0.84,0.84,4,0.333,right,face,FALSE,image_face,gaze
020916_02,2_exposure,2,exposure,left,left,TRUE,78,103,0.76,0.84,0.84,4,0.333,right,face,FALSE,image_face,gaze
020916_02,2_exposure,2,exposure,right,left,FALSE,15,103,0.15,0.84,0.84,4,0.333,right,face,FALSE,image_face,gaze
020916_02,2_test,2,test,face,NA,NA,0,104,0,0.81,0,3,0.733,left,right,TRUE,image_away,gaze
020916_02,2_test,2,test,left,straightahead,FALSE,20,104,0.19,0.81,0,3,0.733,left,right,TRUE,image_away,gaze
020916_02,2_test,2,test,right,straightahead,TRUE,84,104,0.81,0.81,0,3,0.733,left,right,TRUE,image_away,gaze
020916_02,3_exposure,3,exposure,face,NA,NA,0,46,0,0.24,0.76,1,0.233,right,left,TRUE,distracter_target,gaze
020916_02,3_exposure,3,exposure,left,right,TRUE,11,46,0.24,0.24,0.76,1,0.233,right,left,TRUE,distracter_target,gaze
020916_02,3_exposure,3,exposure,right,right,FALSE,35,46,0.76,0.24,0.76,1,0.233,right,left,TRUE,distracter_target,gaze
020916_02,3_test,3,test,face,NA,NA,0,97,0,0.67,0,5,0.9,right,left,TRUE,distracter_target,gaze
020916_02,3_test,3,test,left,straightahead,TRUE,65,97,0.67,0.67,0,5,0.9,right,left,TRUE,distracter_target,gaze
020916_02,3_test,3,test,right,straightahead,FALSE,32,97,0.33,0.67,0,5,0.9,right,left,TRUE,distracter_target,gaze
020916_02,4_exposure,4,exposure,face,NA,NA,0,90,0,0.82,0.82,2,0.333,left,right,FALSE,image_away,gaze
020916_02,4_exposure,4,exposure,left,left,TRUE,74,90,0.82,0.82,0.82,2,0.333,left,right,FALSE,image_away,gaze
020916_02,4_exposure,4,exposure,right,left,FALSE,16,90,0.18,0.82,0.82,2,0.333,left,right,FALSE,image_away,gaze
020916_02,4_test,4,test,face,NA,NA,0,109,0,0.94,0,2,1.7,left,right,FALSE,image_away,gaze
020916_02,4_test,4,test,left,straightahead,TRUE,103,109,0.94,0.94,0,2,1.7,left,right,FALSE,image_away,gaze
020916_02,4_test,4,test,right,straightahead,FALSE,6,109,0.06,0.94,0,2,1.7,left,right,FALSE,image_away,gaze
020916_02,5_exposure,5,exposure,face,NA,NA,0,103,0,0.82,0.82,5,0.433,left,right,FALSE,image_away,gaze
020916_02,5_exposure,5,exposure,left,left,TRUE,84,103,0.82,0.82,0.82,5,0.433,left,right,FALSE,image_away,gaze
020916_02,5_exposure,5,exposure,right,left,FALSE,19,103,0.18,0.82,0.82,5,0.433,left,right,FALSE,image_away,gaze
020916_02,5_test,5,test,face,NA,NA,0,121,0,0.76,0,4,0.3,left,right,TRUE,image_away,gaze
020916_02,5_test,5,test,left,straightahead,FALSE,29,121,0.24,0.76,0,4,0.3,left,right,TRUE,image_away,gaze
020916_02,5_test,5,test,right,straightahead,TRUE,92,121,0.76,0.76,0,4,0.3,left,right,TRUE,image_away,gaze
020916_02,6_exposure,6,exposure,face,NA,NA,0,110,0,0.05,0.95,2,0.467,left,right,TRUE,image_away,gaze
020916_02,6_exposure,6,exposure,left,left,FALSE,104,110,0.95,0.05,0.95,2,0.467,left,right,TRUE,image_away,gaze
020916_02,6_exposure,6,exposure,right,left,TRUE,6,110,0.05,0.05,0.95,2,0.467,left,right,TRUE,image_away,gaze
020916_02,6_test,6,test,face,straightahead,FALSE,6,83,0.07,0.56,0,8,0.533,right,left,FALSE,target_distracter,gaze
020916_02,6_test,6,test,left,straightahead,FALSE,34,83,0.41,0.56,0,8,0.533,right,left,FALSE,target_distracter,gaze
020916_02,6_test,6,test,right,straightahead,TRUE,43,83,0.52,0.56,0,8,0.533,right,left,FALSE,target_distracter,gaze
020916_02,7_exposure,7,exposure,face,NA,NA,0,110,0,0.75,0.75,5,0.433,left,right,TRUE,image_away,gaze
020916_02,7_exposure,7,exposure,left,right,FALSE,27,110,0.25,0.75,0.75,5,0.433,left,right,TRUE,image_away,gaze
020916_02,7_exposure,7,exposure,right,right,TRUE,83,110,0.75,0.75,0.75,5,0.433,left,right,TRUE,image_away,gaze
020916_02,7_test,7,test,face,NA,NA,0,106,0,0.89,0,1,0.667,left,right,TRUE,image_away,gaze
020916_02,7_test,7,test,left,straightahead,FALSE,12,106,0.11,0.89,0,1,0.667,left,right,TRUE,image_away,gaze
020916_02,7_test,7,test,right,straightahead,TRUE,94,106,0.89,0.89,0,1,0.667,left,right,TRUE,image_away,gaze
020916_02,8_exposure,8,exposure,face,left,FALSE,7,70,0.1,0,1,1,0.867,face,left,FALSE,face_distracter,gaze
020916_02,8_exposure,8,exposure,left,left,FALSE,63,70,0.9,0,1,1,0.867,face,left,FALSE,face_distracter,gaze
020916_02,8_exposure,8,exposure,right,NA,NA,0,70,0,0,1,1,0.867,face,left,FALSE,face_distracter,gaze
020916_02,8_test,8,test,face,straightahead,FALSE,31,112,0.28,0.67,0,8,0.3,left,right,FALSE,image_away,gaze
020916_02,8_test,8,test,left,straightahead,TRUE,54,112,0.48,0.67,0,8,0.3,left,right,FALSE,image_away,gaze
020916_02,8_test,8,test,right,straightahead,FALSE,27,112,0.24,0.67,0,8,0.3,left,right,FALSE,image_away,gaze
020916_02,9_exposure,9,exposure,face,right,FALSE,2,66,0.03,0.59,0.59,2,0.067,face,left,FALSE,face_distracter,gaze
020916_02,9_exposure,9,exposure,left,right,FALSE,26,66,0.39,0.59,0.59,2,0.067,face,left,FALSE,face_distracter,gaze
020916_02,9_exposure,9,exposure,right,right,TRUE,38,66,0.58,0.59,0.59,2,0.067,face,left,FALSE,face_distracter,gaze
020916_02,9_test,9,test,face,straightahead,FALSE,15,65,0.23,1,0,1,3.567,left,face,FALSE,image_away,gaze
020916_02,9_test,9,test,left,straightahead,TRUE,50,65,0.77,1,0,1,3.567,left,face,FALSE,image_away,gaze
020916_02,9_test,9,test,right,NA,NA,0,65,0,1,0,1,3.567,left,face,FALSE,image_away,gaze
020916_03,1_exposure,1,exposure,face,straightahead,FALSE,15,110,0.14,0.51,0,7,0.867,left,right,FALSE,image_away,no-gaze
020916_03,1_exposure,1,exposure,left,straightahead,TRUE,48,110,0.44,0.51,0,7,0.867,left,right,FALSE,image_away,no-gaze
020916_03,1_exposure,1,exposure,right,straightahead,FALSE,47,110,0.43,0.51,0,7,0.867,left,right,FALSE,image_away,no-gaze
020916_03,1_test,1,test,face,straightahead,FALSE,10,109,0.09,0.56,0,5,0.633,left,right,FALSE,image_away,no-gaze
020916_03,1_test,1,test,left,straightahead,TRUE,55,109,0.5,0.56,0,5,0.633,left,right,FALSE,image_away,no-gaze
020916_03,1_test,1,test,right,straightahead,FALSE,44,109,0.4,0.56,0,5,0.633,left,right,FALSE,image_away,no-gaze
020916_03,10_exposure,10,exposure,face,NA,NA,0,122,0,0.52,0,3,0.433,left,right,TRUE,image_away,no-gaze
020916_03,10_exposure,10,exposure,left,straightahead,FALSE,59,122,0.48,0.52,0,3,0.433,left,right,TRUE,image_away,no-gaze
020916_03,10_exposure,10,exposure,right,straightahead,TRUE,63,122,0.52,0.52,0,3,0.433,left,right,TRUE,image_away,no-gaze
020916_03,10_test,10,test,face,NA,NA,0,121,0,0.93,0,1,0.333,left,right,TRUE,image_away,no-gaze
020916_03,10_test,10,test,left,straightahead,FALSE,9,121,0.07,0.93,0,1,0.333,left,right,TRUE,image_away,no-gaze
020916_03,10_test,10,test,right,straightahead,TRUE,112,121,0.93,0.93,0,1,0.333,left,right,TRUE,image_away,no-gaze
020916_03,11_exposure,11,exposure,face,straightahead,FALSE,22,105,0.21,0.49,0,7,0.3,left,face,FALSE,image_away,no-gaze
020916_03,11_exposure,11,exposure,left,straightahead,TRUE,41,105,0.39,0.49,0,7,0.3,left,face,FALSE,image_away,no-gaze
020916_03,11_exposure,11,exposure,right,straightahead,FALSE,42,105,0.4,0.49,0,7,0.3,left,face,FALSE,image_away,no-gaze
020916_03,11_test,11,test,face,NA,NA,0,114,0,0.39,0,5,0.467,left,right,TRUE,image_away,no-gaze
020916_03,11_test,11,test,left,straightahead,FALSE,70,114,0.61,0.39,0,5,0.467,left,right,TRUE,image_away,no-gaze
020916_03,11_test,11,test,right,straightahead,TRUE,44,114,0.39,0.39,0,5,0.467,left,right,TRUE,image_away,no-gaze
020916_03,12_exposure,12,exposure,face,NA,NA,0,96,0,0.43,0,6,0.333,left,right,TRUE,image_away,no-gaze
020916_03,12_exposure,12,exposure,left,straightahead,FALSE,55,96,0.57,0.43,0,6,0.333,left,right,TRUE,image_away,no-gaze
020916_03,12_exposure,12,exposure,right,straightahead,TRUE,41,96,0.43,0.43,0,6,0.333,left,right,TRUE,image_away,no-gaze
020916_03,12_test,12,test,face,NA,NA,0,95,0,0.88,0,2,0.4,left,right,FALSE,image_away,no-gaze
020916_03,12_test,12,test,left,straightahead,TRUE,84,95,0.88,0.88,0,2,0.4,left,right,FALSE,image_away,no-gaze
020916_03,12_test,12,test,right,straightahead,FALSE,11,95,0.12,0.88,0,2,0.4,left,right,FALSE,image_away,no-gaze
020916_03,13_exposure,13,exposure,face,NA,NA,0,113,0,0.39,0,6,0.3,left,right,TRUE,image_away,no-gaze
020916_03,13_exposure,13,exposure,left,straightahead,FALSE,69,113,0.61,0.39,0,6,0.3,left,right,TRUE,image_away,no-gaze
020916_03,13_exposure,13,exposure,right,straightahead,TRUE,44,113,0.39,0.39,0,6,0.3,left,right,TRUE,image_away,no-gaze
020916_03,13_test,13,test,face,NA,NA,0,117,0,0.9,0,2,0.5,left,right,FALSE,image_away,no-gaze
020916_03,13_test,13,test,left,straightahead,TRUE,105,117,0.9,0.9,0,2,0.5,left,right,FALSE,image_away,no-gaze
020916_03,13_test,13,test,right,straightahead,FALSE,12,117,0.1,0.9,0,2,0.5,left,right,FALSE,image_away,no-gaze
020916_03,14_exposure,14,exposure,face,NA,NA,0,108,0,0.41,0,6,0.633,left,right,TRUE,image_away,no-gaze
020916_03,14_exposure,14,exposure,left,straightahead,FALSE,64,108,0.59,0.41,0,6,0.633,left,right,TRUE,image_away,no-gaze
020916_03,14_exposure,14,exposure,right,straightahead,TRUE,44,108,0.41,0.41,0,6,0.633,left,right,TRUE,image_away,no-gaze
020916_03,14_test,14,test,face,NA,NA,0,119,0,0.71,0,5,0.267,left,right,TRUE,image_away,no-gaze
020916_03,14_test,14,test,left,straightahead,FALSE,35,119,0.29,0.71,0,5,0.267,left,right,TRUE,image_away,no-gaze
020916_03,14_test,14,test,right,straightahead,TRUE,84,119,0.71,0.71,0,5,0.267,left,right,TRUE,image_away,no-gaze
020916_03,15_exposure,15,exposure,face,straightahead,FALSE,17,104,0.16,0.48,0,6,0.1,right,left,TRUE,distracter_target,no-gaze
020916_03,15_exposure,15,exposure,left,straightahead,TRUE,42,104,0.4,0.48,0,6,0.1,right,left,TRUE,distracter_target,no-gaze
020916_03,15_exposure,15,exposure,right,straightahead,FALSE,45,104,0.43,0.48,0,6,0.1,right,left,TRUE,distracter_target,no-gaze
020916_03,15_test,15,test,face,NA,NA,0,111,0,0.93,0,1,0.467,left,right,TRUE,image_away,no-gaze
020916_03,15_test,15,test,left,straightahead,FALSE,8,111,0.07,0.93,0,1,0.467,left,right,TRUE,image_away,no-gaze
020916_03,15_test,15,test,right,straightahead,TRUE,103,111,0.93,0.93,0,1,0.467,left,right,TRUE,image_away,no-gaze
020916_03,16_exposure,16,exposure,face,NA,NA,0,111,0,0.41,0,6,0.567,left,right,TRUE,image_away,no-gaze
020916_03,16_exposure,16,exposure,left,straightahead,FALSE,66,111,0.59,0.41,0,6,0.567,left,right,TRUE,image_away,no-gaze
020916_03,16_exposure,16,exposure,right,straightahead,TRUE,45,111,0.41,0.41,0,6,0.567,left,right,TRUE,image_away,no-gaze
020916_03,16_test,16,test,face,NA,NA,0,119,0,0.93,0,1,0.433,left,right,TRUE,image_away,no-gaze
020916_03,16_test,16,test,left,straightahead,FALSE,8,119,0.07,0.93,0,1,0.433,left,right,TRUE,image_away,no-gaze
020916_03,16_test,16,test,right,straightahead,TRUE,111,119,0.93,0.93,0,1,0.433,left,right,TRUE,image_away,no-gaze
020916_03,2_exposure,2,exposure,face,straightahead,FALSE,11,108,0.1,0.57,0,8,0.4,left,face,FALSE,image_away,no-gaze
020916_03,2_exposure,2,exposure,left,straightahead,TRUE,55,108,0.51,0.57,0,8,0.4,left,face,FALSE,image_away,no-gaze
020916_03,2_exposure,2,exposure,right,straightahead,FALSE,42,108,0.39,0.57,0,8,0.4,left,face,FALSE,image_away,no-gaze
020916_03,2_test,2,test,face,straightahead,FALSE,17,107,0.16,0.89,0,3,0.333,left,right,TRUE,image_away,no-gaze
020916_03,2_test,2,test,left,straightahead,FALSE,10,107,0.09,0.89,0,3,0.333,left,right,TRUE,image_away,no-gaze
020916_03,2_test,2,test,right,straightahead,TRUE,80,107,0.75,0.89,0,3,0.333,left,right,TRUE,image_away,no-gaze
020916_03,3_exposure,3,exposure,face,straightahead,FALSE,10,106,0.09,0.54,0,8,0.367,left,right,FALSE,image_away,no-gaze
020916_03,3_exposure,3,exposure,left,straightahead,TRUE,52,106,0.49,0.54,0,8,0.367,left,right,FALSE,image_away,no-gaze
020916_03,3_exposure,3,exposure,right,straightahead,FALSE,44,106,0.42,0.54,0,8,0.367,left,right,FALSE,image_away,no-gaze
020916_03,3_test,3,test,face,NA,NA,0,109,0,0.81,0,3,0.333,left,right,TRUE,image_away,no-gaze
020916_03,3_test,3,test,left,straightahead,FALSE,21,109,0.19,0.81,0,3,0.333,left,right,TRUE,image_away,no-gaze
020916_03,3_test,3,test,right,straightahead,TRUE,88,109,0.81,0.81,0,3,0.333,left,right,TRUE,image_away,no-gaze
020916_03,4_exposure,4,exposure,face,NA,NA,0,113,0,0.48,0,5,0.4,left,right,FALSE,image_away,no-gaze
020916_03,4_exposure,4,exposure,left,straightahead,TRUE,54,113,0.48,0.48,0,5,0.4,left,right,FALSE,image_away,no-gaze
020916_03,4_exposure,4,exposure,right,straightahead,FALSE,59,113,0.52,0.48,0,5,0.4,left,right,FALSE,image_away,no-gaze
020916_03,4_test,4,test,face,straightahead,FALSE,16,111,0.14,0.79,0,5,0.3,left,right,FALSE,image_away,no-gaze
020916_03,4_test,4,test,left,straightahead,TRUE,75,111,0.68,0.79,0,5,0.3,left,right,FALSE,image_away,no-gaze
020916_03,4_test,4,test,right,straightahead,FALSE,20,111,0.18,0.79,0,5,0.3,left,right,FALSE,image_away,no-gaze
020916_03,5_exposure,5,exposure,face,straightahead,FALSE,20,105,0.19,0.39,0,5,0.633,left,right,TRUE,image_away,no-gaze
020916_03,5_exposure,5,exposure,left,straightahead,FALSE,52,105,0.5,0.39,0,5,0.633,left,right,TRUE,image_away,no-gaze
020916_03,5_exposure,5,exposure,right,straightahead,TRUE,33,105,0.31,0.39,0,5,0.633,left,right,TRUE,image_away,no-gaze
020916_03,5_test,5,test,face,NA,NA,0,120,0,0.72,0,4,0.067,right,left,TRUE,distracter_target,no-gaze
020916_03,5_test,5,test,left,straightahead,TRUE,86,120,0.72,0.72,0,4,0.067,right,left,TRUE,distracter_target,no-gaze
020916_03,5_test,5,test,right,straightahead,FALSE,34,120,0.28,0.72,0,4,0.067,right,left,TRUE,distracter_target,no-gaze
020916_03,6_exposure,6,exposure,face,NA,NA,0,121,0,0.36,0,4,0.367,left,right,FALSE,image_away,no-gaze
020916_03,6_exposure,6,exposure,left,straightahead,TRUE,44,121,0.36,0.36,0,4,0.367,left,right,FALSE,image_away,no-gaze
020916_03,6_exposure,6,exposure,right,straightahead,FALSE,77,121,0.64,0.36,0,4,0.367,left,right,FALSE,image_away,no-gaze
020916_03,6_test,6,test,face,NA,NA,0,104,0,0.34,0,4,0.267,left,right,FALSE,image_away,no-gaze
020916_03,6_test,6,test,left,straightahead,TRUE,35,104,0.34,0.34,0,4,0.267,left,right,FALSE,image_away,no-gaze
020916_03,6_test,6,test,right,straightahead,FALSE,69,104,0.66,0.34,0,4,0.267,left,right,FALSE,image_away,no-gaze
020916_03,7_exposure,7,exposure,face,straightahead,FALSE,6,103,0.06,0.32,0,8,0.3,left,right,TRUE,image_away,no-gaze
020916_03,7_exposure,7,exposure,left,straightahead,FALSE,66,103,0.64,0.32,0,8,0.3,left,right,TRUE,image_away,no-gaze
020916_03,7_exposure,7,exposure,right,straightahead,TRUE,31,103,0.3,0.32,0,8,0.3,left,right,TRUE,image_away,no-gaze
020916_03,7_test,7,test,face,NA,NA,0,118,0,0.92,0,2,0.6,left,right,FALSE,image_away,no-gaze
020916_03,7_test,7,test,left,straightahead,TRUE,109,118,0.92,0.92,0,2,0.6,left,right,FALSE,image_away,no-gaze
020916_03,7_test,7,test,right,straightahead,FALSE,9,118,0.08,0.92,0,2,0.6,left,right,FALSE,image_away,no-gaze
020916_03,8_exposure,8,exposure,face,NA,NA,0,90,0,0.44,0,4,0.333,left,right,TRUE,image_away,no-gaze
020916_03,8_exposure,8,exposure,left,straightahead,FALSE,50,90,0.56,0.44,0,4,0.333,left,right,TRUE,image_away,no-gaze
020916_03,8_exposure,8,exposure,right,straightahead,TRUE,40,90,0.44,0.44,0,4,0.333,left,right,TRUE,image_away,no-gaze
020916_03,8_test,8,test,face,NA,NA,0,121,0,0.93,0,1,0.3,left,right,TRUE,image_away,no-gaze
020916_03,8_test,8,test,left,straightahead,FALSE,8,121,0.07,0.93,0,1,0.3,left,right,TRUE,image_away,no-gaze
020916_03,8_test,8,test,right,straightahead,TRUE,113,121,0.93,0.93,0,1,0.3,left,right,TRUE,image_away,no-gaze
020916_03,9_exposure,9,exposure,face,straightahead,FALSE,28,106,0.26,0.78,0,7,0.133,right,left,TRUE,distracter_target,no-gaze
020916_03,9_exposure,9,exposure,left,straightahead,TRUE,61,106,0.58,0.78,0,7,0.133,right,left,TRUE,distracter_target,no-gaze
020916_03,9_exposure,9,exposure,right,straightahead,FALSE,17,106,0.16,0.78,0,7,0.133,right,left,TRUE,distracter_target,no-gaze
020916_03,9_test,9,test,face,NA,NA,0,119,0,0.81,0,3,0.3,left,right,FALSE,image_away,no-gaze
020916_03,9_test,9,test,left,straightahead,TRUE,96,119,0.81,0.81,0,3,0.3,left,right,FALSE,image_away,no-gaze
020916_03,9_test,9,test,right,straightahead,FALSE,23,119,0.19,0.81,0,3,0.3,left,right,FALSE,image_away,no-gaze
021016_01,1_exposure,1,exposure,face,straightahead,FALSE,7,112,0.06,0.54,0,5,0.233,face,left,TRUE,face_target,no-gaze
021016_01,1_exposure,1,exposure,left,straightahead,TRUE,57,112,0.51,0.54,0,5,0.233,face,left,TRUE,face_target,no-gaze
021016_01,1_exposure,1,exposure,right,straightahead,FALSE,48,112,0.43,0.54,0,5,0.233,face,left,TRUE,face_target,no-gaze
021016_01,1_test,1,test,face,NA,NA,0,115,0,0.71,0,5,0.6,right,left,TRUE,distracter_target,no-gaze
021016_01,1_test,1,test,left,straightahead,TRUE,82,115,0.71,0.71,0,5,0.6,right,left,TRUE,distracter_target,no-gaze
021016_01,1_test,1,test,right,straightahead,FALSE,33,115,0.29,0.71,0,5,0.6,right,left,TRUE,distracter_target,no-gaze
021016_01,10_exposure,10,exposure,face,straightahead,FALSE,9,121,0.07,0.23,0,3,0.3,face,left,FALSE,face_distracter,no-gaze
021016_01,10_exposure,10,exposure,left,straightahead,FALSE,86,121,0.71,0.23,0,3,0.3,face,left,FALSE,face_distracter,no-gaze
021016_01,10_exposure,10,exposure,right,straightahead,TRUE,26,121,0.21,0.23,0,3,0.3,face,left,FALSE,face_distracter,no-gaze
021016_01,10_test,10,test,face,straightahead,FALSE,65,117,0.56,0.69,0,3,0.733,left,right,FALSE,image_away,no-gaze
021016_01,10_test,10,test,left,straightahead,TRUE,36,117,0.31,0.69,0,3,0.733,left,right,FALSE,image_away,no-gaze
021016_01,10_test,10,test,right,straightahead,FALSE,16,117,0.14,0.69,0,3,0.733,left,right,FALSE,image_away,no-gaze
021016_01,11_exposure,11,exposure,face,straightahead,FALSE,12,117,0.1,0.7,0,3,0.4,face,right,TRUE,face_target,no-gaze
021016_01,11_exposure,11,exposure,left,straightahead,FALSE,32,117,0.27,0.7,0,3,0.4,face,right,TRUE,face_target,no-gaze
021016_01,11_exposure,11,exposure,right,straightahead,TRUE,73,117,0.62,0.7,0,3,0.4,face,right,TRUE,face_target,no-gaze
021016_01,11_test,11,test,face,straightahead,FALSE,18,90,0.2,0.85,0,2,0.4,right,left,TRUE,distracter_target,no-gaze
021016_01,11_test,11,test,left,straightahead,TRUE,61,90,0.68,0.85,0,2,0.4,right,left,TRUE,distracter_target,no-gaze
021016_01,11_test,11,test,right,straightahead,FALSE,11,90,0.12,0.85,0,2,0.4,right,left,TRUE,distracter_target,no-gaze
021016_01,12_exposure,12,exposure,face,NA,NA,0,116,0,0.11,0,1,0.667,left,right,FALSE,image_away,no-gaze
021016_01,12_exposure,12,exposure,left,straightahead,TRUE,13,116,0.11,0.11,0,1,0.667,left,right,FALSE,image_away,no-gaze
021016_01,12_exposure,12,exposure,right,straightahead,FALSE,103,116,0.89,0.11,0,1,0.667,left,right,FALSE,image_away,no-gaze
021016_01,12_test,12,test,face,straightahead,FALSE,83,113,0.73,0.27,0,2,0.233,right,left,FALSE,target_distracter,no-gaze
